,date,ticker,pe_exi,de_ratio,close_price,exp_ret,vol,mom,Mkt-RF,SMB,HML,RMW,CMA,RF,ret_excess
20,2017-10-31,AAP,16.348,1.8175216676807395,72.88597106933594,-0.030004266972000704,0.08659953263798757,-0.33352692234288883,2.25,-1.94,0.19,0.91,-3.26,0.0009,-0.030904266972000705
21,2017-11-30,AAP,21.17400419287212,1.7359554257195198,90.05974578857422,-0.03961974955968364,0.09618375907680483,-0.41539126391697545,3.12,-0.32,-0.03,3.19,-0.06,0.0008,-0.040419749559683645
22,2017-12-31,AAP,20.89937106918239,1.7359554257195198,88.94577026367188,-0.03761711177424904,0.10196612990853689,-0.40379569701740037,1.06,-1.06,0.06,0.75,1.7,0.0009,-0.03851711177424904
23,2018-01-31,AAP,24.526205450733755,1.7359554257195198,104.38124084472656,-0.03838168740720751,0.1017186500795202,-0.4092833460800134,5.57,-3.17,-1.28,-0.75,-0.91,0.0012,-0.03958168740720751
24,2018-02-28,AAP,17.79595015576324,1.4836937616464765,101.9365463256836,-0.02151557153286422,0.1187890155791366,-0.28617382569846816,-3.65,0.32,-1.04,0.48,-2.28,0.0011,-0.02261557153286422
25,2018-03-31,AAP,18.465732087227416,1.4836937616464765,105.82820129394531,-0.019595934183477232,0.11853518613874556,-0.26892925519137967,-2.35,3.6,-0.2,-0.42,-0.02,0.0011,-0.020695934183477233
26,2018-04-30,AAP,17.827102803738317,1.4836937616464765,102.168212890625,-0.012002730698938016,0.11912195582713091,-0.19859145994740823,0.29,0.93,0.54,-2.44,1.28,0.0014000000000000002,-0.013402730698938017
27,2018-05-31,AAP,18.91470588235294,1.5526007626672742,114.81756591796875,-0.01144481605896693,0.1189879751996768,-0.19299503312655097,2.65,4.75,-3.22,-2.05,-1.53,0.0014000000000000002,-0.01284481605896693
28,2018-06-30,AAP,19.955882352941174,1.5526007626672742,121.1900863647461,0.0038617885400879883,0.12390488214888551,-0.035325244938321676,0.48,0.8,-2.33,0.8,0.2,0.0014000000000000002,0.002461788540087988
29,2018-07-31,AAP,20.769117647058824,1.5526007626672742,126.12881469726562,0.01907795074902487,0.11740210705648081,0.16646452858525707,3.19,-1.93,0.45,1.55,0.35,0.0016,0.01747795074902487
30,2018-08-31,AAP,22.718836565096954,1.483729999805784,146.49085998535156,0.02574750127236239,0.11605085241223795,0.26363934603661665,3.44,0.65,-4.0,-0.31,-2.7,0.0016,0.024147501272362388
31,2018-09-30,AAP,23.314404432132967,1.483729999805784,150.38426208496094,0.04969829897829086,0.11145958524626925,0.6791656944844298,0.06,-2.49,-1.71,0.63,1.29,0.0015,0.04819829897829086
32,2018-10-31,AAP,22.127423822714682,1.483729999805784,142.72792053222656,0.05075303252417939,0.11114970360535313,0.7001267645103186,-7.68,-4.45,3.4,0.95,3.58,0.0019,0.04885303252417939
33,2018-11-30,AAP,23.75802139037433,1.4444415109260176,158.76426696777344,0.06117773283252207,0.09219928844494472,0.9582358365843879,1.69,-0.77,0.28,-0.55,0.39,0.0018,0.05937773283252207
34,2018-12-31,AAP,21.050802139037433,1.4444415109260176,140.72718811035156,0.05090530061586971,0.07653211391917689,0.7628771386995818,-9.57,-2.88,-1.88,-0.03,0.21,0.002,0.04890530061586971
35,2019-01-31,AAP,21.283422459893046,1.4444415109260176,142.2822723388672,0.04246864314329368,0.08874684328887018,0.5821684122041808,8.4,3.01,-0.45,-0.78,-1.52,0.0021,0.040368643143293685
36,2019-02-28,AAP,28.233856893542754,1.5460783206550162,144.588134765625,0.028928005841563225,0.07876534328994882,0.36310194425184794,3.4,1.75,-2.71,0.12,-1.6,0.0018,0.027128005841563226
37,2019-03-31,AAP,29.760907504363,1.5460783206550162,152.46401977539062,0.032230262092514624,0.07718593651849091,0.4184131204884176,1.1,-3.51,-4.12,0.91,-0.94,0.0019,0.030330262092514625
38,2019-04-30,AAP,29.026178010471202,1.5460783206550162,148.70004272460938,0.03358809051217723,0.0774429549491072,0.44067477204786876,3.97,-1.15,2.16,1.59,-2.22,0.0021,0.031488090512177234
39,2019-05-31,AAP,26.405451448040886,1.6311782197936529,138.57923889160156,0.03441280744653599,0.07670009822236024,0.45544331761776524,-6.94,-1.59,-2.37,-0.46,1.77,0.0021,0.032312807446535995
40,2019-06-30,AAP,26.258943781942076,1.6311782197936529,137.8641815185547,0.018423560657009296,0.07636839524473803,0.20695154773276858,6.93,0.37,-0.7,0.9,-0.44,0.0018,0.016623560657009297
41,2019-07-31,AAP,25.662691652470183,1.6311782197936529,134.7337188720703,0.013368461942078969,0.07569569791338678,0.13758629648653375,1.19,-1.78,0.47,-0.07,0.34,0.0019,0.011468461942078968
42,2019-08-31,AAP,22.95341098169717,1.7973200312094262,123.38369750976562,0.00808023054454049,0.07582528724710019,0.06822314310538924,-2.58,-3.24,-4.79,0.56,-0.68,0.0016,0.00648023054454049
43,2019-09-30,AAP,27.52079866888519,1.7973200312094262,147.9929656982422,-0.012393009597265784,0.06268152928668791,-0.15773791264449233,1.43,0.26,6.77,1.84,3.39,0.0018,-0.014193009597265783
44,2019-10-31,AAP,27.034941763727122,1.7973200312094262,145.3802947998047,0.0020132718102766067,0.08743220767538437,-0.015901240951448514,2.06,0.27,-1.9,0.43,-0.95,0.0016,0.00041327181027660666
45,2019-11-30,AAP,25.335483870967742,1.9876315005047707,140.54856872558594,0.004784757884653092,0.08611929368647411,0.018583429630919746,3.88,0.45,-1.99,-1.63,-1.25,0.0012,0.003584757884653092
46,2019-12-31,AAP,25.83225806451613,1.9876315005047707,143.35885620117188,-0.007347837099209942,0.07959521778234935,-0.1147342446136509,2.77,0.97,1.78,-0.02,1.23,0.0014000000000000002,-0.008747837099209942
47,2020-01-31,AAP,21.25,1.9876315005047707,117.92914581298828,0.0037858560940232286,0.0723991714656034,0.018700495093788794,-0.11,-4.4,-6.25,-1.2,-2.3,0.0013,0.0024858560940232287
48,2020-02-29,AAP,19.441520467836256,2.169419069330906,119.03009796142578,-0.011917089284633817,0.08917253748763389,-0.1711606521709056,-8.13,0.04,-3.8,-1.49,-2.52,0.0012,-0.013117089284633817
49,2020-03-31,AAP,13.643274853801168,2.169419069330906,83.7665023803711,-0.012489634601254787,0.08899743675251322,-0.1767644132461379,-13.39,-8.24,-13.88,-1.56,1.26,0.0013,-0.013789634601254788
50,2020-04-30,AAP,17.676900584795323,2.169419069330906,108.53205871582031,-0.041717049286883384,0.1179043160574119,-0.45058183233148674,13.65,2.56,-1.34,2.73,-1.03,0.0,-0.041717049286883384
51,2020-05-31,AAP,25.377049180327866,2.2152200121105907,125.05736541748047,-0.015022255875720989,0.15311635657623152,-0.2701275888883211,5.58,1.99,-4.85,0.93,-3.24,0.0001,-0.015122255875720988
52,2020-06-30,AAP,25.9471766848816,2.2152200121105907,128.0823516845703,0.00333806585822972,0.15926433264399084,-0.09757503059096806,2.46,1.97,-2.23,0.13,0.53,0.0001,0.00323806585822972
53,2020-07-31,AAP,27.347905282331507,2.2152200121105907,134.9967041015625,0.005783791387759622,0.1593472943131455,-0.07095265591278954,5.77,-3.18,-1.44,0.4,1.03,0.0001,0.005683791387759622
54,2020-08-31,AAP,24.04769230769231,2.2492260946169464,140.54441833496094,0.012174666929473055,0.15963838442868913,0.0019518887453993106,7.63,-0.95,-2.88,4.33,-1.26,0.0001,0.012074666929473055
55,2020-09-30,AAP,23.615384615384617,2.2492260946169464,138.24131774902344,0.022619298206008293,0.15683227876667333,0.13908418349869178,-3.63,-0.05,-2.65,-1.28,-1.96,0.0001,0.022519298206008294
56,2020-10-31,AAP,22.658461538461538,2.2492260946169464,132.6396026611328,0.00463261879515552,0.14676172071330607,-0.0658926449862649,-2.1,4.54,4.31,-0.76,-0.88,0.0001,0.00453261879515552
57,2020-11-30,AAP,21.468023255813954,2.24003949697615,133.017822265625,0.0027270138978019443,0.14722513175031166,-0.08763699479504006,12.47,7.05,2.15,-2.22,1.28,0.0001,0.0026270138978019444
58,2020-12-31,AAP,22.89389534883721,2.24003949697615,142.0728759765625,0.005734227699878164,0.14679170669957414,-0.05358109675712419,4.63,4.7,-1.34,-1.88,-0.26,0.0001,0.005634227699878164
59,2021-01-31,AAP,21.677325581395348,2.24003949697615,134.52320861816406,0.009740798906883627,0.1478685219722147,-0.008970357735030965,-0.03,7.08,2.85,-3.92,5.18,0.0001,0.009640798906883628
60,2021-02-28,AAP,22.45798319327731,2.3261963999559487,144.634521484375,0.020094598737411522,0.13756569975779923,0.1407121427936957,2.78,4.56,7.1,0.39,-1.95,0.0,0.020094598737411522
61,2021-03-31,AAP,25.69887955182073,2.3261963999559487,165.7343292236328,0.02558029613293746,0.13840760571036714,0.2151088166897659,3.08,-0.78,7.27,6.34,3.57,0.0,0.02558029613293746
62,2021-04-30,AAP,28.03361344537815,2.3261963999559487,180.7912139892578,0.06242541500086973,0.09785225021813299,0.9785275081805151,4.93,-3.16,-0.95,2.47,-2.71,0.0,0.06242541500086973
63,2021-05-31,AAP,20.335476956055732,2.2722126928023703,171.3705291748047,0.04535871863081381,0.0662259940559699,0.665786276685679,0.29,1.2,7.13,2.4,3.02,0.0,0.04535871863081381
64,2021-06-30,AAP,21.987138263665592,2.2722126928023703,186.2350616455078,0.028327879059568628,0.062403075094071274,0.37033535452083477,2.75,-0.41,-7.75,-2.04,-1.02,0.0,0.028327879059568628
65,2021-07-31,AAP,22.728831725616292,2.2722126928023703,192.51739501953125,0.03354040835383437,0.06459966190155418,0.45402593875033426,1.27,-4.59,-1.81,5.48,-0.52,0.0,0.03354040835383437
66,2021-08-31,AAP,21.741693461950696,2.3641469623175646,184.15614318847656,0.03185288401558578,0.06428078878197813,0.42608959456294593,2.91,-0.71,-0.1,-0.22,-1.82,0.0,0.03185288401558578
67,2021-09-30,AAP,22.389067524115752,2.3641469623175646,190.56365966796875,0.024809022961167798,0.06771537477871556,0.31030563412042,-4.37,1.09,5.1,-1.95,2.09,0.0,0.024809022961167798
68,2021-10-31,AAP,24.171489817792068,2.3641469623175646,205.73464965820312,0.02907410022567593,0.0664853967368392,0.37848555533835637,6.65,-2.72,-0.45,1.72,-1.44,0.0,0.02907410022567593
69,2021-11-30,AAP,22.36271529888551,2.4965996097551333,201.3557586669922,0.039085135105000175,0.06405339628439635,0.5510801112983825,-1.55,-1.77,-0.41,7.27,1.74,0.0,0.039085135105000175
70,2021-12-31,AAP,24.303951367781156,2.4965996097551333,219.75372314453125,0.03707383077614284,0.06565352895380795,0.5137502271304839,3.1,-0.79,3.22,4.83,4.32,0.0001,0.03697383077614284
71,2022-01-31,AAP,23.455927051671733,2.4965996097551333,212.08599853515625,0.03901520181720594,0.06698448229496137,0.5467676122835974,-6.25,-4.09,12.8,0.84,7.74,0.0,0.03901520181720594
72,2022-02-28,AAP,21.41151832460733,2.898041774246705,187.32383728027344,0.040535789002537764,0.06487627348309609,0.5765755271058799,-2.29,2.92,3.1,-2.1,3.16,0.0,0.040535789002537764
73,2022-03-31,AAP,21.671204188481674,2.898041774246705,190.97618103027344,0.024542508781387824,0.07791031149153331,0.29515301988612874,3.06,-2.2,-1.76,-1.5,3.18,0.0001,0.024442508781387824
74,2022-04-30,AAP,20.903664921465968,2.898041774246705,184.21229553222656,0.014010330786739541,0.06791762954478868,0.15230309812628295,-9.46,-0.4,6.17,3.47,5.87,0.0001,0.013910330786739542
75,2022-05-31,AAP,21.142538975501115,2.8209408673578826,175.19683837890625,0.0034880847089313514,0.0646325829282462,0.01892283074758283,-0.34,-0.16,8.59,1.7,3.99,0.0003,0.0031880847089313514
76,2022-06-30,AAP,19.275055679287306,2.8209408673578826,161.1248016357422,0.0037520436028971502,0.06439090352854013,0.022327696731324176,-8.44,1.36,-6.1,1.74,-4.72,0.0006,0.0031520436028971504
77,2022-07-31,AAP,21.561247216035635,2.8209408673578826,180.2356414794922,-0.010169659293183716,0.06285898724707467,-0.13483100221784317,9.57,1.83,-4.03,0.85,-6.82,0.0008,-0.010969659293183717
78,2022-08-31,AAP,20.076190476190472,3.0067804359599863,156.98240661621094,-0.003096694922305687,0.07231239226591758,-0.06379555228655076,-3.77,1.52,0.29,-4.79,1.33,0.0019,-0.004996694922305687
79,2022-09-30,AAP,18.61190476190476,3.0067804359599863,146.82791137695312,-0.010228744195863115,0.08041836473257019,-0.147558132472694,-9.35,-1.04,0.02,-1.46,-0.79,0.0019,-0.012128744195863116
80,2022-10-31,AAP,22.609523809523807,3.0067804359599863,178.36483764648438,-0.018518702122712866,0.08048267459347318,-0.22950728573967993,7.83,1.88,8.06,3.31,6.62,0.0023,-0.020818702122712866
81,2022-11-30,AAP,19.972222222222225,3.196669886322064,141.80343627929688,-0.007253933712420659,0.10203923015169716,-0.13303452800580517,4.61,-2.75,1.41,6.32,3.2,0.0029,-0.010153933712420658
82,2022-12-31,AAP,19.4484126984127,3.196669886322064,139.5433807373047,-0.02256200232453919,0.1170155964421686,-0.2957567381332491,-6.41,-0.14,1.34,0.27,4.21,0.0033,-0.02586200232453919
83,2023-01-31,AAP,20.142857142857142,3.196669886322064,144.52609252929688,-0.031504367930893985,0.1114869880511699,-0.36500106236867946,6.64,4.42,-4.0,-2.42,-4.44,0.0034999999999999996,-0.03500436793089398
84,2023-02-28,AAP,17.528415961305928,3.487386499026801,137.5788116455078,-0.025621066790093776,0.11314246821865354,-0.31854958117218835,-2.59,0.66,-0.83,1.03,-1.32,0.0034000000000000002,-0.029021066790093777
85,2023-03-31,AAP,14.704957678355502,3.487386499026801,115.41776275634766,-0.019897242057880127,0.10980094990424495,-0.26555630269487407,2.51,-6.93,-8.87,2.33,-2.39,0.0036,-0.023497242057880126
86,2023-04-30,AAP,15.178960096735189,3.487386499026801,120.6293716430664,-0.03494527733768296,0.11610408378121692,-0.3956431522837306,0.61,-2.57,-0.05,2.42,2.85,0.0034999999999999996,-0.038445277337682965
87,2023-05-31,AAP,11.756451612903225,3.477533701987358,70.0444107055664,-0.02823096608079867,0.11838169294380921,-0.3451611289325516,0.35,-0.38,-7.74,-1.82,-7.2,0.0036,-0.03183096608079867
88,2023-06-30,AAP,11.338709677419354,3.477533701987358,67.5555191040039,-0.05909775011555784,0.1638353727902963,-0.6001959204647396,6.47,1.36,-0.2,2.27,-1.62,0.004,-0.06309775011555784
89,2023-07-31,AAP,11.998387096774193,3.477533701987358,71.73934936523438,-0.055365396522407094,0.16381808475917262,-0.5807255095542155,3.21,2.84,4.11,-0.57,0.62,0.0045000000000000005,-0.05986539652240709
90,2023-08-31,AAP,15.092105263157894,3.522829994204787,66.3678207397461,-0.06008849616330412,0.1590951324149898,-0.6019691289894118,-2.39,-3.68,-1.08,3.42,-2.37,0.0045000000000000005,-0.06458849616330412
91,2023-09-30,AAP,12.265350877192983,3.522829994204787,53.93710708618164,-0.055576819824674974,0.15772453090510835,-0.5772276513634964,-5.24,-1.79,1.45,1.85,-0.84,0.0043,-0.05987681982467497
92,2023-10-31,AAP,11.410087719298247,3.522829994204787,50.4219856262207,-0.06579471578858923,0.1622743325509882,-0.6326508592245228,-3.18,-4.05,0.19,2.47,-0.67,0.004699999999999999,-0.07049471578858922
93,2023-11-30,AAP,34.317567567567565,3.563062538180319,49.22031021118164,-0.08912464120778392,0.1363166937684109,-0.7173098336447002,8.83,-0.11,1.66,-3.81,-0.99,0.0044,-0.09352464120778392
94,2023-12-31,AAP,41.23648648648649,3.563062538180319,59.143836975097656,-0.07402892269961887,0.13229116271187302,-0.6528976200954888,4.87,7.33,4.92,-3.04,1.3,0.0043,-0.07832892269961887
95,2024-01-31,AAP,45.16891891891891,3.563062538180319,65.05065155029297,-0.0558995546682195,0.15408707682828338,-0.5761616447688191,0.7,-5.68,-2.47,0.66,-1.02,0.004699999999999999,-0.060599554668219494
96,2024-02-29,AAP,135.08,3.8720838122210015,65.72208404541016,-0.050552491194409334,0.15860212716861363,-0.549903755011528,5.07,-0.76,-3.52,-1.98,-2.16,0.0042,-0.054752491194409336
97,2024-03-31,AAP,170.18,3.8720838122210015,82.79971313476562,-0.045686568200471074,0.1595779534546557,-0.5222950157851862,2.83,-1.18,4.22,1.47,1.19,0.0043,-0.04998656820047107
98,2024-04-30,AAP,145.96,3.8720838122210015,71.24415588378906,-0.010609479323185475,0.17719695236426217,-0.2826085763803988,-4.67,-2.55,-0.52,1.48,-0.3,0.004699999999999999,-0.015309479323185474
99,2024-05-31,AAP,-110.375,3.6899476996982994,68.95980834960938,-0.026002367565719903,0.17991457453545906,-0.40939627792644584,4.34,0.77,-1.67,2.97,-3.07,0.0044,-0.030402367565719905
100,2024-06-30,AAP,-98.953125,3.6899476996982994,61.82368469238281,0.00627082772796278,0.13103912156555053,-0.015484495408437216,2.77,-4.37,-3.31,0.51,-1.78,0.0040999999999999995,0.0021708277279627805
101,2024-07-31,AAP,-98.953125,3.6899476996982994,62.0750846862793,0.000608385359497902,0.13443389856783516,-0.08484627884802054,1.24,8.28,5.74,0.22,0.43,0.0045000000000000005,-0.0038916146405020987
102,2024-08-31,AAP,-43.990291262135926,3.741360367839112,44.41215896606445,-0.0042137253684229785,0.133065115987872,-0.13471358138130085,1.61,-3.65,-1.13,0.85,0.86,0.0048,-0.009013725368422978
103,2024-09-30,AAP,-37.85436893203884,3.741360367839112,38.2173957824707,-0.02168586551817701,0.1551236212954531,-0.33081788024618564,1.74,-1.02,-2.59,0.04,-0.26,0.004,-0.02568586551817701
104,2024-10-31,AAP,-34.6504854368932,3.741360367839112,35.218196868896484,-0.017701130671927134,0.1510431351875754,-0.2914452063325108,-0.97,-0.88,0.89,-1.38,1.03,0.0039000000000000003,-0.021601130671927135
105,2024-11-30,AAP,-196.90476190476193,3.7853372741842835,40.803375244140625,-0.0188100121607174,0.1514715519043349,-0.301530940689846,6.51,4.78,-0.05,-2.62,-2.17,0.004,-0.0228100121607174
106,2024-12-31,AAP,-225.1904761904762,3.7853372741842835,45.44124221801758,-0.0036083265664336914,0.15984413613664977,-0.1710053213993945,-3.17,-3.87,-2.95,1.82,-1.1,0.0037,-0.007308326566433692
107,2016-02-29,AAPL,2.5660828025477707,1.225954350444451,21.96503257751465,-0.012125153910605924,0.06295401719306278,-0.15501410281682604,-0.07,0.88,-0.57,3.25,2.02,0.0002,-0.012325153910605924
108,2016-03-31,AAPL,2.892515923566879,1.225954350444451,24.75922203063965,-0.02063054737827914,0.052308356242618474,-0.23336173719812292,6.96,1.07,1.19,0.77,-0.08,0.0002,-0.02083054737827914
109,2016-04-30,AAPL,2.487791932059448,1.225954350444451,21.29488182067871,-0.007415348676146016,0.06724703650974288,-0.10784887668774501,0.91,1.23,3.28,-2.97,1.9,0.0001,-0.007515348676146017
110,2016-05-31,AAPL,2.773888888888889,1.3070514296603912,22.823278427124023,-0.019557630949243805,0.07708207241403248,-0.23709404994022976,1.78,-0.61,-1.66,-1.09,-2.49,0.0001,-0.019657630949243804
111,2016-06-30,AAPL,2.6555555555555554,1.3070514296603912,21.849639892578125,-0.017354813375905703,0.079446700512569,-0.21780221369177588,-0.05,0.45,-1.48,1.41,1.94,0.0002,-0.0175548133759057
112,2016-07-31,AAPL,2.894722222222222,1.3070514296603912,23.81748390197754,-0.017807506921795873,0.0795855867551678,-0.22221566647413593,3.95,2.48,-1.32,1.25,-1.18,0.0002,-0.018007506921795872
113,2016-08-31,AAPL,3.091491841491841,1.367409139550553,24.380813598632812,-0.007558382543966217,0.08518399792303873,-0.12329939978630144,0.49,1.69,3.18,-1.85,-0.34,0.0002,-0.007758382543966217
114,2016-09-30,AAPL,3.293997668997669,1.367409139550553,25.977859497070312,-7.101264650272165e-05,0.08349326350613911,-0.03894527163589023,0.25,1.86,-1.24,-2.21,0.02,0.0002,-0.00027101264650272164
115,2016-10-31,AAPL,3.3082750582750586,1.367409139550553,26.090457916259766,0.00720568354999727,0.08521322490576247,0.04684600275395168,-2.02,-4.03,4.09,0.93,0.27,0.0002,0.00700568354999727
116,2016-11-30,AAPL,13.299638989169674,1.5082924623193943,25.526880264282227,0.0006161401411068542,0.08177267640798783,-0.029559908788415745,4.86,7.07,8.21,-0.18,3.69,0.0001,0.0005161401411068542
117,2016-12-31,AAPL,13.937424789410347,1.5082924623193943,26.751028060913086,-0.0007002320446854634,0.08201222530220482,-0.04497893177998402,1.82,0.41,3.53,1.22,-0.24,0.0003,-0.0010002320446854634
118,2017-01-31,AAPL,14.602888086642597,1.5082924623193943,28.028297424316406,0.012481705943721852,0.07524017019889082,0.12480427541724914,1.94,-1.45,-2.75,-0.5,-0.99,0.0004,0.012081705943721852
119,2017-02-28,AAPL,4.1014970059880245,1.4412976661251031,31.77785301208496,0.022730755917304224,0.07042697800580307,0.274398125724415,3.57,-2.22,-1.67,0.47,-1.83,0.0004,0.022330755917304223
120,2017-03-31,AAPL,4.30119760479042,1.4412976661251031,33.32510757446289,0.03398621620717384,0.07674858884893311,0.4467473653836318,0.17,0.74,-3.35,0.61,-0.95,0.0003,0.03368621620717384
121,2017-04-30,AAPL,4.300898203592815,1.4412976661251031,33.32279586791992,0.027442792011806095,0.07122651259810284,0.34596747560254193,1.09,0.48,-2.13,1.9,-1.6,0.0005,0.026942792011806094
122,2017-05-31,AAPL,4.466666666666666,1.4804436156865453,35.58232879638672,0.03909711183176157,0.049471488670438865,0.5648265225666256,1.06,-3.06,-3.78,0.95,-1.79,0.0006,0.03849711183176157
123,2017-06-30,AAPL,4.211111111111111,1.4804436156865453,33.546504974365234,0.03876665081936778,0.04924610817837809,0.5590367050028786,0.78,2.58,1.48,-2.22,0.0,0.0006,0.03816665081936778
124,2017-07-31,AAPL,4.348830409356724,1.4804436156865453,34.64360427856445,0.037553769718979634,0.05155880190664835,0.5353344558214113,1.87,-1.69,-0.31,-0.67,-0.2,0.0007000000000000001,0.036853769718979634
125,2017-08-31,AAPL,4.6538024971623155,1.527823411350935,38.350467681884766,0.03277383956782617,0.04883510375561355,0.4545450905369577,0.16,-1.83,-2.1,0.15,-2.38,0.0009,0.03187383956782617
126,2017-09-30,AAPL,4.373439273552781,1.527823411350935,36.04009246826172,0.03971950582385168,0.053155806804540164,0.5729773547850479,2.51,4.77,3.12,-1.5,1.71,0.0009,0.03881950582385168
127,2017-10-31,AAPL,4.796821793416572,1.527823411350935,39.52903366088867,0.02924051095991261,0.05961316461825023,0.387338801810295,2.25,-1.94,0.19,0.91,-3.26,0.0009,0.028340510959912607
128,2017-11-30,AAPL,18.659066232356132,1.7999060031183092,40.330596923828125,0.03694657941593802,0.06202885498676807,0.515076269943652,3.12,-0.32,-0.03,3.19,-0.06,0.0008,0.03614657941593802
129,2017-12-31,AAPL,18.374592833876218,1.7999060031183092,39.715728759765625,0.040436474977941776,0.05956452064295719,0.5799265913531779,1.06,-1.06,0.06,0.75,1.7,0.0009,0.03953647497794178
130,2018-01-31,AAPL,18.17915309446254,1.7999060031183092,39.293296813964844,0.035169729599075265,0.06159867375400774,0.48464308247636056,5.57,-3.17,-1.28,-0.75,-0.91,0.0012,0.033969729599075266
131,2018-02-28,AAPL,4.576567317574511,1.7033007676332816,41.97250747680664,0.030304484470245457,0.06280875692424258,0.4019152222880047,-3.65,0.32,-1.04,0.48,-2.28,0.0011,0.029204484470245456
132,2018-03-31,AAPL,4.310894141829394,1.7033007676332816,39.53596878051758,0.02483843682037845,0.0554027159044241,0.32081004531189383,-2.35,3.6,-0.2,-0.42,-0.02,0.0011,0.02373843682037845
133,2018-04-30,AAPL,4.246145940390544,1.7033007676332816,38.94215393066406,0.015943391916266397,0.05963247643164392,0.18637182767308103,0.29,0.93,0.54,-2.44,1.28,0.0014000000000000002,0.014543391916266397
