grid_case,C_svm_init,tau,lambda_hinge,goal_monthly,split,train_feas_pct,val_feas_pct,nn_mean_ret,nn_vol,nn_sharpe,svm_mean_ret,svm_vol,svm_sharpe
J,0.01,0.1,0.01,0.0075,val,100.0,100.0,0.009907932336935479,0.028916072710986358,0.342644467511953,0.010478681160876245,0.02847421109469571,0.3680060222093475
K,0.01,0.1,0.1,0.0075,test,100.0,100.0,0.016037979011247424,0.02537903938150687,0.6319379851036442,0.013152638448894806,0.025206655741028546,0.521792283097858
K,0.01,0.1,0.1,0.0075,train,100.0,100.0,0.0160436597315001,0.026217260275053673,0.6119502786549387,0.013470077737975355,0.025979893896186188,0.5184808602868953
K,0.01,0.1,0.1,0.0075,val,100.0,100.0,0.010215504872447248,0.028763551695230784,0.355154501792138,0.010478681160876245,0.02847421109469571,0.3680060222093475
L,0.01,0.1,1.0,0.0075,test,100.0,100.0,0.015927609423017786,0.02552675631983761,0.6239574359871178,0.013152638448894806,0.025206655741028546,0.521792283097858
L,0.01,0.1,1.0,0.0075,train,100.0,100.0,0.01579945369030402,0.026244838247730638,0.6020023267267871,0.013470077737975355,0.025979893896186188,0.5184808602868953
L,0.01,0.1,1.0,0.0075,val,100.0,100.0,0.009951879464473718,0.02885639584025473,0.34487603785383175,0.010478681160876245,0.02847421109469571,0.3680060222093475
M,0.1,0.01,0.0,0.0075,test,100.0,100.0,0.01895457876280227,0.02663246275725148,0.7117095754477161,0.013152638448894806,0.025206655741028546,0.521792283097858
M,0.1,0.01,0.0,0.0075,train,100.0,100.0,0.01706564841539408,0.026120893125863555,0.653333265922796,0.013470077737975355,0.025979893896186188,0.5184808602868953
M,0.1,0.01,0.0,0.0075,val,100.0,100.0,0.014293817133305109,0.032008147582248715,0.44656808383330804,0.010478681160876245,0.02847421109469571,0.3680060222093475
N,0.1,0.01,0.01,0.0075,test,100.0,100.0,0.020723294314828642,0.029511814986286466,0.7022033149691447,0.013152638448894806,0.025206655741028546,0.521792283097858
N,0.1,0.01,0.01,0.0075,train,100.0,100.0,0.01733437580076935,0.02707169611090559,0.6403136223572649,0.013470077737975355,0.025979893896186188,0.5184808602868953
N,0.1,0.01,0.01,0.0075,val,100.0,100.0,0.014135239308713535,0.03153084599575491,0.44829876464996543,0.010478681160876245,0.02847421109469571,0.3680060222093475
O,0.1,0.01,0.1,0.0075,test,100.0,100.0,0.019759505685046135,0.030925889813296963,0.6389308700153024,0.013152638448894806,0.025206655741028546,0.521792283097858
O,0.1,0.01,0.1,0.0075,train,100.0,100.0,0.01800408144261714,0.02790860849657097,0.6451085314477119,0.013470077737975355,0.025979893896186188,0.5184808602868953
O,0.1,0.01,0.1,0.0075,val,100.0,100.0,0.01401519591648194,0.03137638326762886,0.4466797781149874,0.010478681160876245,0.02847421109469571,0.3680060222093475
P,0.1,0.01,1.0,0.0075,test,100.0,100.0,0.019880292986713975,0.03101955754639858,0.6408954401214925,0.013152638448894806,0.025206655741028546,0.521792283097858
P,0.1,0.01,1.0,0.0075,train,100.0,100.0,0.01800709633903156,0.027918774204660424,0.6449816244217732,0.013470077737975355,0.025979893896186188,0.5184808602868953
P,0.1,0.01,1.0,0.0075,val,100.0,100.0,0.014269291973351963,0.031492898746705314,0.45309554028879845,0.010478681160876245,0.02847421109469571,0.3680060222093475
Q,0.1,0.05,0.0,0.0075,test,100.0,100.0,0.015039000061242515,0.02554783093778076,0.5886605441095907,0.013152638448894806,0.025206655741028546,0.521792283097858
Q,0.1,0.05,0.0,0.0075,train,100.0,100.0,0.013798104971661167,0.02601853121620876,0.5303183664162813,0.013470077737975355,0.025979893896186188,0.5184808602868953
Q,0.1,0.05,0.0,0.0075,val,100.0,100.0,0.011642902913578059,0.028893394486445644,0.40296071542016193,0.010478681160876245,0.02847421109469571,0.3680060222093475
R,0.1,0.05,0.01,0.0075,test,100.0,100.0,0.019535757545403723,0.02750817382516695,0.7101800966089751,0.013152638448894806,0.025206655741028546,0.521792283097858
R,0.1,0.05,0.01,0.0075,train,100.0,100.0,0.016402679134992326,0.025967966393491564,0.631650506851847,0.013470077737975355,0.025979893896186188,0.5184808602868953
R,0.1,0.05,0.01,0.0075,val,100.0,100.0,0.011596300948218945,0.02907285695419885,0.39887036097239414,0.010478681160876245,0.02847421109469571,0.3680060222093475
S,0.1,0.05,0.1,0.0075,test,100.0,100.0,0.0181468260743074,0.026476491715803463,0.6853939059754812,0.013152638448894806,0.025206655741028546,0.521792283097858
S,0.1,0.05,0.1,0.0075,train,100.0,100.0,0.017279300421305332,0.02682516175756202,0.6441452460501994,0.013470077737975355,0.025979893896186188,0.5184808602868953
S,0.1,0.05,0.1,0.0075,val,100.0,100.0,0.011759142944322573,0.02941072739053244,0.39982496140874485,0.010478681160876245,0.02847421109469571,0.3680060222093475
T,0.1,0.05,1.0,0.0075,test,100.0,100.0,0.01814778205143451,0.02658455586522754,0.6826437929884347,0.013152638448894806,0.025206655741028546,0.521792283097858
T,0.1,0.05,1.0,0.0075,train,100.0,100.0,0.017449675766673098,0.026875521656171502,0.6492776582819111,0.013470077737975355,0.025979893896186188,0.5184808602868953
T,0.1,0.05,1.0,0.0075,val,100.0,100.0,0.011964437457191621,0.02989223409872063,0.4002523671291414,0.010478681160876245,0.02847421109469571,0.3680060222093475
U,0.1,0.1,0.0,0.0075,test,100.0,100.0,0.014377377966000743,0.025238533007320436,0.5696598118940164,0.013152638448894806,0.025206655741028546,0.521792283097858
U,0.1,0.1,0.0,0.0075,train,100.0,100.0,0.013882581694579878,0.025886062339017545,0.5362956139187939,0.013470077737975355,0.025979893896186188,0.5184808602868953
U,0.1,0.1,0.0,0.0075,val,100.0,100.0,0.010231938594131998,0.028674281476786665,0.35683330381123785,0.010478681160876245,0.02847421109469571,0.3680060222093475
V,0.1,0.1,0.01,0.0075,test,100.0,100.0,0.015827017881953565,0.02549990978054052,0.6206695638355083,0.013152638448894806,0.025206655741028546,0.521792283097858
V,0.1,0.1,0.01,0.0075,train,100.0,100.0,0.015114566380829505,0.025791540128379652,0.5860280659863427,0.013470077737975355,0.025979893896186188,0.5184808602868953
V,0.1,0.1,0.01,0.0075,val,100.0,100.0,0.010616281054961816,0.028849514586143373,0.36798820385327746,0.010478681160876245,0.02847421109469571,0.3680060222093475
W,0.1,0.1,0.1,0.0075,test,100.0,100.0,0.01594648765222111,0.02559430099921299,0.6230483751866639,0.013152638448894806,0.025206655741028546,0.521792283097858
W,0.1,0.1,0.1,0.0075,train,100.0,100.0,0.016088025569844212,0.026209317990841967,0.6138284702735053,0.013470077737975355,0.025979893896186188,0.5184808602868953
W,0.1,0.1,0.1,0.0075,val,100.0,100.0,0.010526458867693845,0.028716554418170108,0.3665641328009314,0.010478681160876245,0.02847421109469571,0.3680060222093475
X,0.1,0.1,1.0,0.0075,test,100.0,100.0,0.0160065488482134,0.025564458347728403,0.6261250924962226,0.013152638448894806,0.025206655741028546,0.521792283097858
X,0.1,0.1,1.0,0.0075,train,100.0,100.0,0.01606220287962311,0.026176935811251946,0.6136013395465982,0.013470077737975355,0.025979893896186188,0.5184808602868953
X,0.1,0.1,1.0,0.0075,val,100.0,100.0,0.010762797084324547,0.028798558532429925,0.3737269374726129,0.010478681160876245,0.02847421109469571,0.3680060222093475
Y,1.0,0.01,0.0,0.0075,test,100.0,100.0,0.020762020196864094,0.03095507205052259,0.67071464612672,0.013152638448894806,0.025206655741028546,0.521792283097858
Y,1.0,0.01,0.0,0.0075,train,100.0,100.0,0.018100171629097588,0.0285819406081791,0.6332730123749789,0.013470077737975355,0.025979893896186188,0.5184808602868953
Y,1.0,0.01,0.0,0.0075,val,100.0,100.0,0.017058098075135593,0.0323832574454076,0.526756707640229,0.010478681160876245,0.02847421109469571,0.3680060222093475
Z,1.0,0.01,0.01,0.0075,test,100.0,100.0,0.020108811881993247,0.03106992668987164,0.6472114363855653,0.013152638448894806,0.025206655741028546,0.521792283097858
Z,1.0,0.01,0.01,0.0075,train,100.0,100.0,0.018117213207412212,0.02825605917652665,0.6411797587761874,0.013470077737975355,0.025979893896186188,0.5184808602868953
Z,1.0,0.01,0.01,0.0075,val,100.0,100.0,0.016767242040536413,0.03175248439479282,0.528060791449694,0.010478681160876245,0.02847421109469571,0.3680060222093475
A,0.01,0.01,0.0,0.009000000000000001,test,100.0,100.0,0.015150358307009377,0.025445344859382327,0.5954078590853784,0.014754647657868169,0.02548651442552257,0.5789197930696136
A,0.01,0.01,0.0,0.009000000000000001,train,100.0,100.0,0.01526818637761631,0.02603073821758684,0.5865445017119915,0.014680343231457324,0.026039648575627895,0.56376886916338
A,0.01,0.01,0.0,0.009000000000000001,val,100.0,100.0,0.01340695209396775,0.02957536863485647,0.45331479242201167,0.01155348800641335,0.028670938351779057,0.40296860410546964
AA,1.0,0.01,0.1,0.009000000000000001,test,100.0,100.0,0.0215794634074024,0.031093591328812634,0.6940164350430612,0.014754647657868169,0.02548651442552257,0.5789197930696136
AA,1.0,0.01,0.1,0.009000000000000001,train,100.0,100.0,0.019141829556358618,0.028287799130635897,0.6766814720114155,0.014680343231457324,0.026039648575627895,0.56376886916338
AA,1.0,0.01,0.1,0.009000000000000001,val,100.0,100.0,0.0168741579812627,0.03251162546703582,0.5190192043105541,0.01155348800641335,0.028670938351779057,0.40296860410546964
AB,1.0,0.01,1.0,0.009000000000000001,test,100.0,100.0,0.021573543316642126,0.031117867528732388,0.6932847598258176,0.014754647657868169,0.02548651442552257,0.5789197930696136
AB,1.0,0.01,1.0,0.009000000000000001,train,100.0,100.0,0.019122637967016017,0.028184171482328067,0.6784885615079277,0.014680343231457324,0.026039648575627895,0.56376886916338
AB,1.0,0.01,1.0,0.009000000000000001,val,100.0,100.0,0.01673038265910512,0.03255054885892818,0.5139815838774165,0.01155348800641335,0.028670938351779057,0.40296860410546964
AC,1.0,0.05,0.0,0.009000000000000001,test,100.0,100.0,0.019789559212107656,0.026832513902277363,0.7375216233351334,0.014754647657868169,0.02548651442552257,0.5789197930696136
AC,1.0,0.05,0.0,0.009000000000000001,train,100.0,100.0,0.018228309532979756,0.026439578061268062,0.6894326940486766,0.014680343231457324,0.026039648575627895,0.56376886916338
AC,1.0,0.05,0.0,0.009000000000000001,val,100.0,100.0,0.014028962913053217,0.0318969513851548,0.4398214344441279,0.01155348800641335,0.028670938351779057,0.40296860410546964
AD,1.0,0.05,0.01,0.009000000000000001,test,100.0,100.0,0.020514394864771936,0.02725987816747884,0.7525490296758977,0.014754647657868169,0.02548651442552257,0.5789197930696136
AD,1.0,0.05,0.01,0.009000000000000001,train,100.0,100.0,0.01845165574015722,0.026492850925040005,0.6964767888389454,0.014680343231457324,0.026039648575627895,0.56376886916338
AD,1.0,0.05,0.01,0.009000000000000001,val,100.0,100.0,0.01438043178197194,0.03153526881605523,0.4560110733603313,0.01155348800641335,0.028670938351779057,0.40296860410546964
AE,1.0,0.05,0.1,0.009000000000000001,test,100.0,100.0,0.020515922825554155,0.027258115555240686,0.7526537475866368,0.014754647657868169,0.02548651442552257,0.5789197930696136
AE,1.0,0.05,0.1,0.009000000000000001,train,100.0,100.0,0.018445417507657453,0.02654553087779254,0.6948596203210108,0.014680343231457324,0.026039648575627895,0.56376886916338
AE,1.0,0.05,0.1,0.009000000000000001,val,100.0,100.0,0.01453185736814377,0.030962578217324736,0.46933615365219516,0.01155348800641335,0.028670938351779057,0.40296860410546964
AF,1.0,0.05,1.0,0.009000000000000001,test,100.0,100.0,0.02015176203063637,0.027006656403819888,0.7461775989063154,0.014754647657868169,0.02548651442552257,0.5789197930696136
AF,1.0,0.05,1.0,0.009000000000000001,train,100.0,100.0,0.01847854469650674,0.026592130447599036,0.6948877124465315,0.014680343231457324,0.026039648575627895,0.56376886916338
AF,1.0,0.05,1.0,0.009000000000000001,val,100.0,100.0,0.01432044121067449,0.03145447383001431,0.45527517921963917,0.01155348800641335,0.028670938351779057,0.40296860410546964
AG,1.0,0.1,0.0,0.009000000000000001,test,100.0,100.0,0.017837997425433984,0.025845806466848045,0.6901698907180279,0.014754647657868169,0.02548651442552257,0.5789197930696136
AG,1.0,0.1,0.0,0.009000000000000001,train,100.0,100.0,0.016970414687369862,0.026303209333160313,0.6451841853887453,0.014680343231457324,0.026039648575627895,0.56376886916338
AG,1.0,0.1,0.0,0.009000000000000001,val,100.0,100.0,0.011209997986327514,0.02894466087283816,0.387290700526388,0.01155348800641335,0.028670938351779057,0.40296860410546964
AH,1.0,0.1,0.01,0.009000000000000001,test,100.0,100.0,0.01818589093147098,0.02600862157589325,0.6992254809700414,0.014754647657868169,0.02548651442552257,0.5789197930696136
AH,1.0,0.1,0.01,0.009000000000000001,train,100.0,100.0,0.017172829613312342,0.02616447206921862,0.6563415293541924,0.014680343231457324,0.026039648575627895,0.56376886916338
AH,1.0,0.1,0.01,0.009000000000000001,val,100.0,100.0,0.011744523060312905,0.029264283500596348,0.4013261783659337,0.01155348800641335,0.028670938351779057,0.40296860410546964
AI,1.0,0.1,0.1,0.009000000000000001,test,100.0,100.0,0.01815757323420838,0.026001462008292807,0.698328933493007,0.014754647657868169,0.02548651442552257,0.5789197930696136
AI,1.0,0.1,0.1,0.009000000000000001,train,100.0,100.0,0.017164950052542344,0.02622461107587767,0.6545359243736026,0.014680343231457324,0.026039648575627895,0.56376886916338
AI,1.0,0.1,0.1,0.009000000000000001,val,100.0,100.0,0.011794921994194267,0.029140752003034228,0.40475695316858623,0.01155348800641335,0.028670938351779057,0.40296860410546964
AJ,1.0,0.1,1.0,0.009000000000000001,test,100.0,100.0,0.018171687768417003,0.02600797425440753,0.6986967762258062,0.014754647657868169,0.02548651442552257,0.5789197930696136
AJ,1.0,0.1,1.0,0.009000000000000001,train,100.0,100.0,0.01740622682588506,0.026314688279954528,0.6614642985713405,0.014680343231457324,0.026039648575627895,0.56376886916338
AJ,1.0,0.1,1.0,0.009000000000000001,val,100.0,100.0,0.011975652139623531,0.029253083237963277,0.4093808519873458,0.01155348800641335,0.028670938351779057,0.40296860410546964
B,0.01,0.01,0.01,0.009000000000000001,test,100.0,100.0,0.02255663054451622,0.02905019890298399,0.7764707780166962,0.014754647657868169,0.02548651442552257,0.5789197930696136
B,0.01,0.01,0.01,0.009000000000000001,train,100.0,100.0,0.017774377515221745,0.02586309810124314,0.6872485827086644,0.014680343231457324,0.026039648575627895,0.56376886916338
B,0.01,0.01,0.01,0.009000000000000001,val,100.0,100.0,0.014456945162615706,0.030584586828878952,0.47268728013328287,0.01155348800641335,0.028670938351779057,0.40296860410546964
C,0.01,0.01,0.1,0.009000000000000001,test,100.0,100.0,0.021526913060964274,0.030798755009691807,0.698954001663093,0.014754647657868169,0.02548651442552257,0.5789197930696136
C,0.01,0.01,0.1,0.009000000000000001,train,100.0,100.0,0.018717740853512854,0.027912485489928942,0.6705866756149604,0.014680343231457324,0.026039648575627895,0.56376886916338
C,0.01,0.01,0.1,0.009000000000000001,val,100.0,100.0,0.01368311920816861,0.02981241351929338,0.45897388344135504,0.01155348800641335,0.028670938351779057,0.40296860410546964
D,0.01,0.01,1.0,0.009000000000000001,test,100.0,100.0,0.02161667414793912,0.030620742237474,0.7059487317318667,0.014754647657868169,0.02548651442552257,0.5789197930696136
D,0.01,0.01,1.0,0.009000000000000001,train,100.0,100.0,0.018681522140350158,0.02772937736765265,0.6737086769740867,0.014680343231457324,0.026039648575627895,0.56376886916338
D,0.01,0.01,1.0,0.009000000000000001,val,100.0,100.0,0.0137547994198109,0.02982964666715665,0.4611117112055585,0.01155348800641335,0.028670938351779057,0.40296860410546964
E,0.01,0.05,0.0,0.009000000000000001,test,100.0,100.0,0.014993518702601228,0.025514468377406653,0.5876477016973832,0.014754647657868169,0.02548651442552257,0.5789197930696136
E,0.01,0.05,0.0,0.009000000000000001,train,100.0,100.0,0.014819846103647637,0.026010081275748744,0.5697731562605911,0.014680343231457324,0.026039648575627895,0.56376886916338
E,0.01,0.05,0.0,0.009000000000000001,val,100.0,100.0,0.011553567260290727,0.028671026864426512,0.40297012431817747,0.01155348800641335,0.028670938351779057,0.40296860410546964
F,0.01,0.05,0.01,0.009000000000000001,test,100.0,100.0,0.01805193017352215,0.026361616629148606,0.6847808473504983,0.014754647657868169,0.02548651442552257,0.5789197930696136
F,0.01,0.05,0.01,0.009000000000000001,train,100.0,100.0,0.016137930542764894,0.025851494728314828,0.6242552205101302,0.014680343231457324,0.026039648575627895,0.56376886916338
F,0.01,0.05,0.01,0.009000000000000001,val,100.0,100.0,0.012891353077671287,0.029338968725117986,0.43939353145004084,0.01155348800641335,0.028670938351779057,0.40296860410546964
G,0.01,0.05,0.1,0.009000000000000001,test,100.0,100.0,0.01997932444826758,0.026783813046815253,0.7459477264346156,0.014754647657868169,0.02548651442552257,0.5789197930696136
G,0.01,0.05,0.1,0.009000000000000001,train,100.0,100.0,0.018123785815618486,0.026898406081332062,0.6737866087731833,0.014680343231457324,0.026039648575627895,0.56376886916338
G,0.01,0.05,0.1,0.009000000000000001,val,100.0,100.0,0.012083000489629703,0.028598167856131923,0.42250960096439877,0.01155348800641335,0.028670938351779057,0.40296860410546964
H,0.01,0.05,1.0,0.009000000000000001,test,100.0,100.0,0.02023654343492292,0.026938878558364538,0.7512021478670002,0.014754647657868169,0.02548651442552257,0.5789197930696136
H,0.01,0.05,1.0,0.009000000000000001,train,100.0,100.0,0.018118284423661615,0.026911801755371056,0.6732468003325836,0.014680343231457324,0.026039648575627895,0.56376886916338
H,0.01,0.05,1.0,0.009000000000000001,val,100.0,100.0,0.012169544275681338,0.028624670325743867,0.4251418142731028,0.01155348800641335,0.028670938351779057,0.40296860410546964
I,0.01,0.1,0.0,0.009000000000000001,test,100.0,100.0,0.014754651239387396,0.02548651300520247,0.5789199658578897,0.014754647657868169,0.02548651442552257,0.5789197930696136
I,0.01,0.1,0.0,0.009000000000000001,train,100.0,100.0,0.014700119915915284,0.026043759128213544,0.564439251760166,0.014680343231457324,0.026039648575627895,0.56376886916338
I,0.01,0.1,0.0,0.009000000000000001,val,100.0,100.0,0.011553568110982737,0.028671028553991795,0.4029701302421951,0.01155348800641335,0.028670938351779057,0.40296860410546964
J,0.01,0.1,0.01,0.009000000000000001,test,100.0,100.0,0.017285943923653384,0.02572126611667668,0.6720487181528672,0.014754647657868169,0.02548651442552257,0.5789197930696136
J,0.01,0.1,0.01,0.009000000000000001,train,100.0,100.0,0.01633070022051767,0.02584821046177464,0.6317922954100195,0.014680343231457324,0.026039648575627895,0.56376886916338
J,0.01,0.1,0.01,0.009000000000000001,val,100.0,100.0,0.011752233040105595,0.0290572899985537,0.40445041641137564,0.01155348800641335,0.028670938351779057,0.40296860410546964
K,0.01,0.1,0.1,0.009000000000000001,test,100.0,100.0,0.01751499087472193,0.025757504403313355,0.6799956470856264,0.014754647657868169,0.02548651442552257,0.5789197930696136
K,0.01,0.1,0.1,0.009000000000000001,train,100.0,100.0,0.016906806678372053,0.026191029365063043,0.6455189844611072,0.014680343231457324,0.026039648575627895,0.56376886916338
K,0.01,0.1,0.1,0.009000000000000001,val,100.0,100.0,0.011055011141690933,0.02901960157777443,0.38094979049529093,0.01155348800641335,0.028670938351779057,0.40296860410546964
L,0.01,0.1,1.0,0.009000000000000001,test,100.0,100.0,0.01743231039487716,0.02569365331641963,0.6784675647140653,0.014754647657868169,0.02548651442552257,0.5789197930696136
L,0.01,0.1,1.0,0.009000000000000001,train,100.0,100.0,0.01700337366910569,0.02628078244848377,0.6469888673135638,0.014680343231457324,0.026039648575627895,0.56376886916338
L,0.01,0.1,1.0,0.009000000000000001,val,100.0,100.0,0.01106984729761522,0.02900640738330503,0.3816345523577305,0.01155348800641335,0.028670938351779057,0.40296860410546964
M,0.1,0.01,0.0,0.009000000000000001,test,100.0,100.0,0.020493344197858657,0.026542851677625795,0.7720852471312027,0.014754647657868169,0.02548651442552257,0.5789197930696136
M,0.1,0.01,0.0,0.009000000000000001,train,100.0,100.0,0.017877776057260496,0.026232887995749066,0.6815023972761222,0.014680343231457324,0.026039648575627895,0.56376886916338
M,0.1,0.01,0.0,0.009000000000000001,val,100.0,100.0,0.015458177677654695,0.032156396996973174,0.48071858543819534,0.01155348800641335,0.028670938351779057,0.40296860410546964
N,0.1,0.01,0.01,0.009000000000000001,test,100.0,100.0,0.02204887413618008,0.031133289273822286,0.708208950925438,0.014754647657868169,0.02548651442552257,0.5789197930696136
N,0.1,0.01,0.01,0.009000000000000001,train,100.0,100.0,0.018309858268626345,0.02701318174211124,0.6778119824146828,0.014680343231457324,0.026039648575627895,0.56376886916338
N,0.1,0.01,0.01,0.009000000000000001,val,100.0,100.0,0.01348754982348063,0.029609419014179322,0.45551551742930907,0.01155348800641335,0.028670938351779057,0.40296860410546964
O,0.1,0.01,0.1,0.009000000000000001,test,100.0,100.0,0.021233814768905276,0.03100042350321742,0.6849524093119743,0.014754647657868169,0.02548651442552257,0.5789197930696136
O,0.1,0.01,0.1,0.009000000000000001,train,100.0,100.0,0.019024448418291758,0.028038192159855552,0.6785190824411288,0.014680343231457324,0.026039648575627895,0.56376886916338
O,0.1,0.01,0.1,0.009000000000000001,val,100.0,100.0,0.014804017988005881,0.03156922789671289,0.46893823428220094,0.01155348800641335,0.028670938351779057,0.40296860410546964
P,0.1,0.01,1.0,0.009000000000000001,test,100.0,100.0,0.021242378224623607,0.030847394913394936,0.6886279468192905,0.014754647657868169,0.02548651442552257,0.5789197930696136
P,0.1,0.01,1.0,0.009000000000000001,train,100.0,100.0,0.019051915691293084,0.02805220896521734,0.6791591961344966,0.014680343231457324,0.026039648575627895,0.56376886916338
P,0.1,0.01,1.0,0.009000000000000001,val,100.0,100.0,0.015173763879010038,0.03205746841951922,0.47333007335344285,0.01155348800641335,0.028670938351779057,0.40296860410546964
Q,0.1,0.05,0.0,0.009000000000000001,test,100.0,100.0,0.018180236113315176,0.026211424683901027,0.6935996929532724,0.014754647657868169,0.02548651442552257,0.5789197930696136
Q,0.1,0.05,0.0,0.009000000000000001,train,100.0,100.0,0.0161297588973599,0.02569645403217997,0.6277036853619068,0.014680343231457324,0.026039648575627895,0.56376886916338
Q,0.1,0.05,0.0,0.009000000000000001,val,100.0,100.0,0.012958649148070371,0.029226072428688157,0.44339345217343806,0.01155348800641335,0.028670938351779057,0.40296860410546964
R,0.1,0.05,0.01,0.009000000000000001,test,100.0,100.0,0.020305253175770113,0.02692447442204621,0.7541559718762672,0.014754647657868169,0.02548651442552257,0.5789197930696136
R,0.1,0.05,0.01,0.009000000000000001,train,100.0,100.0,0.017624918303741237,0.02603024195751394,0.6770939099156741,0.014680343231457324,0.026039648575627895,0.56376886916338
R,0.1,0.05,0.01,0.009000000000000001,val,100.0,100.0,0.01326490455486574,0.03002161650153461,0.44184511362823636,0.01155348800641335,0.028670938351779057,0.40296860410546964
S,0.1,0.05,0.1,0.009000000000000001,test,100.0,100.0,0.01982555383678475,0.026649785926624554,0.7439291966782381,0.014754647657868169,0.02548651442552257,0.5789197930696136
S,0.1,0.05,0.1,0.009000000000000001,train,100.0,100.0,0.01852569044865609,0.026890747954571335,0.688924327403019,0.014680343231457324,0.026039648575627895,0.56376886916338
S,0.1,0.05,0.1,0.009000000000000001,val,100.0,100.0,0.01334180891172315,0.02985146462806199,0.44693984290252176,0.01155348800641335,0.028670938351779057,0.40296860410546964
T,0.1,0.05,1.0,0.009000000000000001,test,100.0,100.0,0.019772187758642066,0.026793427099060265,0.7379491874929875,0.014754647657868169,0.02548651442552257,0.5789197930696136
T,0.1,0.05,1.0,0.009000000000000001,train,100.0,100.0,0.018577869712554703,0.026838943136464153,0.6921982589777197,0.014680343231457324,0.026039648575627895,0.56376886916338
T,0.1,0.05,1.0,0.009000000000000001,val,100.0,100.0,0.013558837603464617,0.03049188221172433,0.44467040469566305,0.01155348800641335,0.028670938351779057,0.40296860410546964
U,0.1,0.1,0.0,0.009000000000000001,test,100.0,100.0,0.015739862108697104,0.025539648228446083,0.6162912647539812,0.014754647657868169,0.02548651442552257,0.5789197930696136
U,0.1,0.1,0.0,0.009000000000000001,train,100.0,100.0,0.01517569205500947,0.02596898121530737,0.584377643797586,0.014680343231457324,0.026039648575627895,0.56376886916338
U,0.1,0.1,0.0,0.009000000000000001,val,100.0,100.0,0.011313151655648586,0.028859169238978046,0.3920123812842366,0.01155348800641335,0.028670938351779057,0.40296860410546964
V,0.1,0.1,0.01,0.009000000000000001,test,100.0,100.0,0.01756370634420996,0.025767748709786948,0.6816158656831905,0.014754647657868169,0.02548651442552257,0.5789197930696136
V,0.1,0.1,0.01,0.009000000000000001,train,100.0,100.0,0.016294914289435962,0.02584114605779542,0.6305801705683153,0.014680343231457324,0.026039648575627895,0.56376886916338
V,0.1,0.1,0.01,0.009000000000000001,val,100.0,100.0,0.011802425249031677,0.02902140726852001,0.4066799772810218,0.01155348800641335,0.028670938351779057,0.40296860410546964
W,0.1,0.1,0.1,0.009000000000000001,test,100.0,100.0,0.017679105294576187,0.025827335243977605,0.6845113956544965,0.014754647657868169,0.02548651442552257,0.5789197930696136
W,0.1,0.1,0.1,0.009000000000000001,train,100.0,100.0,0.017199251849260636,0.026187694834676697,0.656768453931627,0.014680343231457324,0.026039648575627895,0.56376886916338
W,0.1,0.1,0.1,0.009000000000000001,val,100.0,100.0,0.011597625450561505,0.02895101364036931,0.40059479762011424,0.01155348800641335,0.028670938351779057,0.40296860410546964
X,0.1,0.1,1.0,0.009000000000000001,test,100.0,100.0,0.017606131997560562,0.025753316950399972,0.6836452186250703,0.014754647657868169,0.02548651442552257,0.5789197930696136
X,0.1,0.1,1.0,0.009000000000000001,train,100.0,100.0,0.01725458764103783,0.026284497478268016,0.6564549181374855,0.014680343231457324,0.026039648575627895,0.56376886916338
X,0.1,0.1,1.0,0.009000000000000001,val,100.0,100.0,0.011621812082891073,0.028912884646360024,0.40195961851050505,0.01155348800641335,0.028670938351779057,0.40296860410546964
Y,1.0,0.01,0.0,0.009000000000000001,test,100.0,100.0,0.022314043177138535,0.0309480122883162,0.7210170064731988,0.014754647657868169,0.02548651442552257,0.5789197930696136
Y,1.0,0.01,0.0,0.009000000000000001,train,100.0,100.0,0.019016244976639646,0.028749729368314637,0.6614408341852497,0.014680343231457324,0.026039648575627895,0.56376886916338
Y,1.0,0.01,0.0,0.009000000000000001,val,100.0,100.0,0.0177924135940912,0.03264183450363239,0.5450800748213517,0.01155348800641335,0.028670938351779057,0.40296860410546964
Z,1.0,0.01,0.01,0.009000000000000001,test,100.0,100.0,0.02163207680836839,0.031125753856970566,0.6949896509198581,0.014754647657868169,0.02548651442552257,0.5789197930696136
Z,1.0,0.01,0.01,0.009000000000000001,train,100.0,100.0,0.01913088075480523,0.02850814126828695,0.6710672777328964,0.014680343231457324,0.026039648575627895,0.56376886916338
Z,1.0,0.01,0.01,0.009000000000000001,val,100.0,100.0,0.017649153785957487,0.03197114659841507,0.5520338074543872,0.01155348800641335,0.028670938351779057,0.40296860410546964
A,0.01,0.01,0.0,0.0105,test,100.0,100.0,0.01689248388407785,0.02574719023514603,0.6560903822570429,0.016503694421647834,0.02581011571960749,0.6394273702721465
A,0.01,0.01,0.0,0.0105,train,100.0,100.0,0.016465718278791768,0.026126982656232534,0.6302189003150614,0.015941482992439398,0.02608762292372113,0.6110745712033788
A,0.01,0.01,0.0,0.0105,val,100.0,100.0,0.014229719887893337,0.029642960664975654,0.4800370667504304,0.01261573058486598,0.028918158566879484,0.43625635965904
AA,1.0,0.01,0.1,0.0105,test,100.0,100.0,0.023227868855569964,0.03114904231805581,0.7457008988478606,0.016503694421647834,0.02581011571960749,0.6394273702721465
AA,1.0,0.01,0.1,0.0105,train,100.0,100.0,0.02027304307938946,0.02839519702746418,0.7139602890963274,0.015941482992439398,0.02608762292372113,0.6110745712033788
