PERMNO,date,NAMEENDT,SHRCD,EXCHCD,SICCD,NCUSIP,TICKER,COMNAM,SHRCLS,TSYMBOL,NAICS,PRIMEXCH,TRDSTAT,SECSTAT,PERMCO,ISSUNO,HEXCD,HSICCD,CUSIP,DCLRDT,DLAMT,DLPDT,DLSTCD,NEXTDT,PAYDT,RCRDDT,SHRFLG,HSICMG,HSICIG,DISTCD,DIVAMT,FACPR,FACSHR,ACPERM,ACCOMP,SHRENDDT,NWPERM,DLRETX,DLPRC,DLRET,TRTSCD,NMSIND,MMCNT,NSDINX,BIDLO,ASKHI,PRC,VOL,RET,BID,ASK,SHROUT,CFACPR,CFACSHR,OPENPRC,NUMTRD,RETX,vwretd,vwretx,ewretd,ewretx,sprtrn
10107,2020-08-05,,11,3,7370,59491810,MSFT,MICROSOFT CORP,,MSFT,511210,Q,A,R,8048,10539,3,7370,59491810,,,,,,,,,,,,,,,,,,,,,,,,,,211.57001,215.00000,212.94000,28798319,-0.001641,212.94000,212.95000,7567653,1,1,214.89999,303673,-0.001641,0.007526,0.007520,0.012041,0.011982,0.006430
10107,2020-08-06,,11,3,7370,59491810,MSFT,MICROSOFT CORP,,MSFT,511210,Q,A,R,8048,10539,3,7370,59491810,,,,,,,,,,,,,,,,,,,,,,,,,,211.55000,216.37050,216.35001,32606861,0.016014,216.34000,216.35001,7567653,1,1,212.34000,317044,0.016014,0.004654,0.004495,-0.000438,-0.000548,0.006428
10107,2020-08-07,,11,3,7370,59491810,MSFT,MICROSOFT CORP,,MSFT,511210,Q,A,R,8048,10539,3,7370,59491810,,,,,,,,,,,,,,,,,,,,,,,,,,210.92999,215.70000,212.48000,27794764,-0.017888,212.44000,212.48000,7567653,1,1,214.85001,299075,-0.017888,0.000244,0.000084,0.006408,0.006307,0.000633
10107,2020-08-10,,11,3,7370,59491810,MSFT,MICROSOFT CORP,,MSFT,511210,Q,A,R,8048,10539,3,7370,59491810,,,,,,,,,,,,,,,,,,,,,,,,,,206.35001,211.88000,208.25000,36641925,-0.019908,208.25000,208.33000,7567653,1,1,211.67000,389699,-0.019908,0.002652,0.002638,0.010567,0.010548,0.002742
10107,2020-08-11,,11,3,7370,59491810,MSFT,MICROSOFT CORP,,MSFT,511210,Q,A,R,8048,10539,3,7370,59491810,,,,,,,,,,,,,,,,,,,,,,,,,,203.14000,207.64999,203.38000,36306313,-0.023385,203.33000,203.38000,7567653,1,1,207.15500,372314,-0.023385,-0.007931,-0.007947,-0.005603,-0.005627,-0.007969
10107,2020-08-12,,11,3,7370,59491810,MSFT,MICROSOFT CORP,,MSFT,511210,Q,A,R,8048,10539,3,7370,59491810,,,,,,,,,,,,,,,,,,,,,,,,,,204.75000,210.28000,209.19000,27984386,0.028567,209.17000,209.28999,7567653,1,1,205.28999,301660,0.028567,0.012994,0.012890,0.004380,0.004314,0.013997
10107,2020-08-13,,11,3,7370,59491810,MSFT,MICROSOFT CORP,,MSFT,511210,Q,A,R,8048,10539,3,7370,59491810,,,,,,,,,,,,,,,,,,,,,,,,,,208.14999,211.35001,208.70000,22551149,-0.002342,208.70000,208.72000,7567653,1,1,209.44000,247885,-0.002342,-0.000593,-0.000841,-0.000391,-0.000655,-0.002047
10107,2020-08-14,,11,3,7370,59491810,MSFT,MICROSOFT CORP,,MSFT,511210,Q,A,R,8048,10539,3,7370,59491810,,,,,,,,,,,,,,,,,,,,,,,,,,207.50999,209.59000,208.89999,17940172,0.000958,208.88000,208.89999,7567653,1,1,208.75999,186990,0.000958,-0.000669,-0.000753,-0.000955,-0.001067,-0.000172
10107,2020-08-17,,11,3,7370,59491810,MSFT,MICROSOFT CORP,,MSFT,511210,Q,A,R,8048,10539,3,7370,59491810,,,,,,,,,,,,,,,,,,,,,,,,,,208.91499,211.18739,210.28000,20159354,0.006606,210.24001,210.28999,7567653,1,1,209.60001,189950,0.006606,0.005019,0.004995,0.004042,0.003999,0.002710
10107,2020-08-18,,11,3,7370,59491810,MSFT,MICROSOFT CORP,,MSFT,511210,Q,A,R,8048,10539,3,7370,59491810,,,,,,,,,,,,,,,,,,,,,,,,,,209.21001,212.36000,211.49001,21304209,0.005754,211.48000,211.49001,7567653,1,1,210.53000,214832,0.005754,0.001404,0.001289,-0.005829,-0.005894,0.002303
10107,2020-08-19,,11,3,7370,59491810,MSFT,MICROSOFT CORP,,MSFT,511210,Q,A,R,8048,10539,3,7370,59491810,2020-06-17,,,,,2020-09-10,2020-08-20,0,,,1232,0.51000,0.00000,0.00000,,,,,,,,1,6,65,1,209.25000,212.10001,209.70000,27579814,-0.006052,209.70000,209.75000,7567653,1,1,211.49001,231377,-0.008464,-0.004378,-0.004493,-0.002526,-0.002555,-0.004404
10107,2020-08-20,,11,3,7370,59491810,MSFT,MICROSOFT CORP,,MSFT,511210,Q,A,R,8048,10539,3,7370,59491810,,,,,,,,,,,,,,,,,,,,,,,,,,208.91000,215.00000,214.58000,26961572,0.023271,214.55000,214.57001,7567653,1,1,209.53999,261200,0.023271,0.002806,0.002765,-0.003818,-0.003882,0.003159
10107,2020-08-21,,11,3,7370,59491810,MSFT,MICROSOFT CORP,,MSFT,511210,Q,A,R,8048,10539,3,7370,59491810,,,,,,,,,,,,,,,,,,,,,,,,,,212.85001,216.25000,213.02000,36198769,-0.007270,213.02000,213.05000,7567653,1,1,213.86000,284037,-0.007270,0.001599,0.001548,-0.007691,-0.007789,0.003441
10107,2020-08-24,,11,3,7370,59491810,MSFT,MICROSOFT CORP,,MSFT,511210,Q,A,R,8048,10539,3,7370,59491810,,,,,,,,,,,,,,,,,,,,,,,,,,212.42999,215.52000,213.69000,25418406,0.003145,213.69000,213.72000,7567653,1,1,214.78999,269309,0.003145,0.008910,0.008826,0.005493,0.005448,0.010044
10107,2020-08-25,,11,3,7370,59491810,MSFT,MICROSOFT CORP,,MSFT,511210,Q,A,R,8048,10539,3,7370,59491810,,,,,,,,,,,,,,,,,,,,,,,,,,213.10001,216.61000,216.47000,22997714,0.013009,216.45000,216.49001,7567653,1,1,213.10001,232821,0.013009,0.003408,0.003392,0.003946,0.003925,0.003596
10107,2020-08-26,,11,3,7370,59491810,MSFT,MICROSOFT CORP,,MSFT,511210,Q,A,R,8048,10539,3,7370,59491810,,,,,,,,,,,,,,,,,,,,,,,,,,217.36000,222.09000,221.14999,39532351,0.021620,221.14999,221.17999,7567653,1,1,217.88000,336395,0.021620,0.008729,0.008714,-0.002935,-0.002968,0.010196
10107,2020-08-27,,11,3,7370,59491810,MSFT,MICROSOFT CORP,,MSFT,511210,Q,A,R,8048,10539,3,7370,59491810,,,,,,,,,,,,,,,,,,,,,,,,,,219.39999,231.14999,226.58000,57370058,0.024554,226.58000,226.62000,7567653,1,1,222.89000,576943,0.024554,0.001686,0.001634,-0.001134,-0.001177,0.001673
10107,2020-08-28,,11,3,7370,59491810,MSFT,MICROSOFT CORP,,MSFT,511210,Q,A,R,8048,10539,3,7370,59491810,,,,,,,,,,,,,,,,,,,,,,,,,,226.58000,230.64400,228.91000,26240374,0.010283,228.94000,229.00000,7567653,1,1,228.17999,300515,0.010283,0.006925,0.006825,0.010001,0.009915,0.006733
10107,2020-08-31,,11,3,7370,59491810,MSFT,MICROSOFT CORP,,MSFT,511210,Q,A,R,8048,10539,3,7370,59491810,,,,,,,,,,,,,,,,,,,,,,,,,,224.31000,228.70000,225.53000,28710887,-0.014766,225.00000,225.14000,7567653,1,1,227.00000,347193,-0.014766,-0.001560,-0.001659,-0.007657,-0.007737,-0.002195
10107,2020-09-01,,11,3,7370,59491810,MSFT,MICROSOFT CORP,,MSFT,511210,Q,A,R,8048,10539,3,7370,59491810,,,,,,,,,,,,,,,,,,,,,,,,,,224.42999,227.45000,227.27000,25729137,0.007715,227.27000,227.33000,7567653,1,1,225.50999,293520,0.007715,0.008490,0.008440,0.003061,0.002978,0.007525
10107,2020-09-02,,11,3,7370,59491810,MSFT,MICROSOFT CORP,,MSFT,511210,Q,A,R,8048,10539,3,7370,59491810,,,,,,,,,,,,,,,,,,,,,,,,,,227.35001,232.86000,231.64999,34009970,0.019272,231.45000,231.66000,7567653,1,1,227.97000,372075,0.019272,0.012122,0.012053,0.005777,0.005765,0.015366
10107,2020-09-03,,11,3,7370,59491810,MSFT,MICROSOFT CORP,,MSFT,511210,Q,A,R,8048,10539,3,7370,59491810,,,,,,,,,,,,,,,,,,,,,,,,,,214.96021,229.31000,217.30000,58217130,-0.061947,217.30000,217.31000,7567653,1,1,229.27000,698082,-0.061947,-0.033998,-0.034142,-0.021922,-0.021999,-0.035126
10107,2020-09-04,,11,3,7370,59491810,MSFT,MICROSOFT CORP,,MSFT,511210,Q,A,R,8048,10539,3,7370,59491810,,,,,,,,,,,,,,,,,,,,,,,,,,205.19000,218.35989,214.25000,59426793,-0.014036,214.14000,214.14999,7567653,1,1,215.10001,775687,-0.014036,-0.008065,-0.008071,-0.004367,-0.004388,-0.008133
10107,2020-09-08,,11,3,7370,59491810,MSFT,MICROSOFT CORP,,MSFT,511210,Q,A,R,8048,10539,3,7370,59491810,,,,,,,,,,,,,,,,,,,,,,,,,,202.20000,210.03000,202.66000,52667527,-0.054096,202.64999,202.82001,7567653,1,1,206.50000,644390,-0.054096,-0.026800,-0.026841,-0.013253,-0.013270,-0.027756
10107,2020-09-09,,11,3,7370,59491810,MSFT,MICROSOFT CORP,,MSFT,511210,Q,A,R,8048,10539,3,7370,59491810,,,,,,,,,,,,,,,,,,,,,,,,,,206.70000,214.83990,211.28999,45547702,0.042584,211.17999,211.22000,7567653,1,1,207.60001,490208,0.042584,0.019843,0.019790,0.011640,0.011604,0.020145
10107,2020-09-10,,11,3,7370,59491810,MSFT,MICROSOFT CORP,,MSFT,511210,Q,A,R,8048,10539,3,7370,59491810,,,,,,,,,,,,,,,,,,,,,,,,,,204.11000,214.74001,205.37000,35386842,-0.028018,205.28999,205.38000,7567653,1,1,213.39999,408759,-0.028018,-0.015557,-0.015607,-0.009134,-0.009256,-0.017585
10107,2020-09-11,,11,3,7370,59491810,MSFT,MICROSOFT CORP,,MSFT,511210,Q,A,R,8048,10539,3,7370,59491810,,,,,,,,,,,,,,,,,,,,,,,,,,201.24001,208.63000,204.03000,33753495,-0.006525,204.03000,204.08000,7567653,1,1,207.20000,375671,-0.006525,-0.000188,-0.000232,-0.002105,-0.002155,0.000533
10107,2020-09-14,,11,3,7370,59491810,MSFT,MICROSOFT CORP,,MSFT,511210,Q,A,R,8048,10539,3,7370,59491810,,,,,,,,0,,,,,,,,,,,,,,1,6,66,1,204.03000,209.20000,205.41000,30285989,0.006764,205.28000,205.38000,7567653,1,1,204.24001,327880,0.006764,0.015413,0.015146,0.018789,0.018494,0.012742
10107,2020-09-15,,11,3,7370,59491810,MSFT,MICROSOFT CORP,,MSFT,511210,Q,A,R,8048,10539,3,7370,59491810,,,,,,,,,,,,,,,,,,,,,,,,,,206.92999,209.78000,208.78000,21794854,0.016406,208.84000,208.85001,7567653,1,1,208.42000,253562,0.016406,0.005411,0.005368,0.003102,0.002938,0.005219
10107,2020-09-16,,11,3,7370,59491810,MSFT,MICROSOFT CORP,,MSFT,511210,Q,A,R,8048,10539,3,7370,59491810,,,,,,,,,,,,,,,,,,,,,,,,,,204.64000,210.64999,205.05000,26294673,-0.017866,204.92999,205.05000,7567653,1,1,210.62000,290968,-0.017866,-0.003147,-0.003176,0.006364,0.006322,-0.004619
10107,2020-09-17,,11,3,7370,59491810,MSFT,MICROSOFT CORP,,MSFT,511210,Q,A,R,8048,10539,3,7370,59491810,,,,,,,,,,,,,,,,,,,,,,,,,,199.96001,204.33000,202.91000,33971855,-0.010436,202.91000,202.96001,7567653,1,1,200.05000,398695,-0.010436,-0.007869,-0.007896,-0.001762,-0.001807,-0.008412
10107,2020-09-18,,11,3,7370,59491810,MSFT,MICROSOFT CORP,,MSFT,511210,Q,A,R,8048,10539,3,7370,59491810,,,,,,,,,,,,,,,,,,,,,,,,,,196.25000,203.64999,200.39000,55174475,-0.012419,200.28000,200.31000,7567653,1,1,202.80000,466344,-0.012419,-0.008825,-0.008880,-0.002155,-0.002260,-0.011183
10107,2020-09-21,,11,3,7370,59491810,MSFT,MICROSOFT CORP,,MSFT,511210,Q,A,R,8048,10539,3,7370,59491810,,,,,,,,,,,,,,,,,,,,,,,,,,196.38000,202.71001,202.53999,39788402,0.010729,202.58000,202.64000,7567653,1,1,197.19000,452917,0.010729,-0.012511,-0.012625,-0.025050,-0.025231,-0.011571
10107,2020-09-22,,11,3,7370,59491810,MSFT,MICROSOFT CORP,,MSFT,511210,Q,A,R,8048,10539,3,7370,59491810,,,,,,,,,,,,,,,,,,,,,,,,,,202.07500,208.10001,207.42000,34131467,0.024094,207.32001,207.37000,7567653,1,1,205.06000,337109,0.024094,0.009333,0.009320,0.001005,0.000876,0.010518
10107,2020-09-23,,11,3,7370,59491810,MSFT,MICROSOFT CORP,,MSFT,511210,Q,A,R,8048,10539,3,7370,59491810,,,,,,,,,,,,,,,,,,,,,,,,,,200.03000,208.10001,200.59000,30748732,-0.032928,200.59000,200.72000,7567653,1,1,207.89999,311358,-0.032928,-0.024029,-0.024165,-0.022973,-0.023074,-0.023721
10107,2020-09-24,,11,3,7370,59491810,MSFT,MICROSOFT CORP,,MSFT,511210,Q,A,R,8048,10539,3,7370,59491810,,,,,,,,,,,,,,,,,,,,,,,,,,199.20000,205.57001,203.19000,31134984,0.012962,203.17999,203.19000,7567653,1,1,199.85001,315471,0.012962,0.002036,0.001984,-0.000532,-0.000668,0.002987
10107,2020-09-25,,11,3,7370,59491810,MSFT,MICROSOFT CORP,,MSFT,511210,Q,A,R,8048,10539,3,7370,59491810,,,,,,,,,,,,,,,,,,,,,,,,,,202.53999,209.03999,207.82001,29398598,0.022787,207.77000,207.82001,7567653,1,1,203.55000,292803,0.022787,0.015674,0.015596,0.011544,0.011515,0.015977
10107,2020-09-28,,11,3,7370,59491810,MSFT,MICROSOFT CORP,,MSFT,511210,Q,A,R,8048,10539,3,7370,59491810,,,,,,,,,,,,,,,,,,,,,,,,,,208.06000,212.57001,209.44000,31947534,0.007795,209.61000,209.69000,7567653,1,1,210.88000,298995,0.007795,0.016584,0.016581,0.017632,0.017605,0.016111
10107,2020-09-29,,11,3,7370,59491810,MSFT,MICROSOFT CORP,,MSFT,511210,Q,A,R,8048,10539,3,7370,59491810,,,,,,,,,,,,,,,,,,,,,,,,,,206.81000,210.07001,207.25999,24428859,-0.010409,207.16000,207.20000,7567653,1,1,209.35001,238355,-0.010409,-0.004001,-0.004196,0.000601,0.000407,-0.004813
10107,2020-09-30,,11,3,7370,59491810,MSFT,MICROSOFT CORP,,MSFT,511210,Q,A,R,8048,10539,3,7370,59491810,,,,,,,,0,,,,,,,,,2020-10-07,,,,,1,6,66,1,206.53999,211.98000,210.33000,33768612,0.014812,210.11000,210.32001,7564000,1,1,207.73000,286388,0.014812,0.006881,0.006840,0.001363,0.001314,0.008254
10107,2020-10-01,,11,3,7370,59491810,MSFT,MICROSOFT CORP,,MSFT,511210,Q,A,R,8048,10539,3,7370,59491810,,,,,,,,,,,,,,,,,,,,,,,,,,211.32001,213.99001,212.46001,27119548,0.010127,212.45000,212.46001,7564000,1,1,213.49001,249075,0.010127,0.007865,0.007743,0.007672,0.007529,0.005293
10107,2020-10-02,,11,3,7370,59491810,MSFT,MICROSOFT CORP,,MSFT,511210,Q,A,R,8048,10539,3,7370,59491810,,,,,,,,,,,,,,,,,,,,,,,,,,205.53999,210.99001,206.19000,33113024,-0.029511,206.14000,206.19000,7564000,1,1,208.00000,368444,-0.029511,-0.007735,-0.007742,0.002193,0.002166,-0.009572
10107,2020-10-05,,11,3,7370,59491810,MSFT,MICROSOFT CORP,,MSFT,511210,Q,A,R,8048,10539,3,7370,59491810,,,,,,,,,,,,,,,,,,,,,,,,,,206.98000,210.41000,210.38000,21315350,0.020321,210.30000,210.38000,7564000,1,1,207.22000,207887,0.020321,0.018302,0.018212,0.017802,0.017778,0.017976
10107,2020-10-06,,11,3,7370,59491810,MSFT,MICROSOFT CORP,,MSFT,511210,Q,A,R,8048,10539,3,7370,59491810,,,,,,,,,,,,,,,,,,,,,,,,,,204.82001,210.17999,205.91000,28520355,-0.021247,205.78999,205.91000,7564000,1,1,208.82001,304120,-0.021247,-0.011910,-0.011937,-0.003646,-0.003654,-0.013988
10107,2020-10-07,,11,3,7370,59491810,MSFT,MICROSOFT CORP,,MSFT,511210,Q,A,R,8048,10539,3,7370,59491810,,,,,,,,,,,,,,,,,,,,,,,,,,206.72000,210.11000,209.83000,25645279,0.019037,209.80000,209.81000,7564000,1,1,207.06000,230877,0.019037,0.017039,0.017018,0.016556,0.016532,0.017406
10107,2020-10-08,,11,3,7370,59491810,MSFT,MICROSOFT CORP,,MSFT,511210,Q,A,R,8048,10539,3,7370,59491810,,,,,,,,0,,,,,,,,,2020-10-21,,,,,1,6,66,1,208.32001,211.19000,210.58000,19902524,0.003574,210.58000,210.62000,7562826,1,1,210.50999,204539,0.003574,0.008516,0.008286,0.011604,0.011552,0.008007
10107,2020-10-09,,11,3,7370,59491810,MSFT,MICROSOFT CORP,,MSFT,511210,Q,A,R,8048,10539,3,7370,59491810,,,,,,,,,,,,,,,,,,,,,,,,,,211.23000,215.86000,215.81000,26426866,0.024836,215.81000,215.82001,7562826,1,1,211.23000,272330,0.024836,0.008550,0.008531,0.004725,0.004672,0.008791
10107,2020-10-12,,11,3,7370,59491810,MSFT,MICROSOFT CORP,,MSFT,511210,Q,A,R,8048,10539,3,7370,59491810,,,,,,,,,,,,,,,,,,,,,,,,,,216.81000,223.86000,221.39999,40432274,0.025902,221.36000,221.41000,7562826,1,1,218.78999,395981,0.025902,0.013469,0.013469,0.004512,0.004512,0.016419
10107,2020-10-13,,11,3,7370,59491810,MSFT,MICROSOFT CORP,,MSFT,511210,Q,A,R,8048,10539,3,7370,59491810,,,,,,,,,,,,,,,,,,,,,,,,,,220.42999,225.21001,222.86000,28929030,0.006594,222.82001,222.86000,7562826,1,1,222.72000,295465,0.006594,-0.004951,-0.004954,-0.005418,-0.005450,-0.006307
10107,2020-10-14,,11,3,7370,59491810,MSFT,MICROSOFT CORP,,MSFT,511210,Q,A,R,8048,10539,3,7370,59491810,,,,,,,,,,,,,,,,,,,,,,,,,,219.13000,224.22000,220.86000,23432941,-0.008974,220.89999,220.92000,7562826,1,1,223.00000,245947,-0.008974,-0.006017,-0.006099,-0.003401,-0.003548,-0.006623
10107,2020-10-15,,11,3,7370,59491810,MSFT,MICROSOFT CORP,,MSFT,511210,Q,A,R,8048,10539,3,7370,59491810,,,,,,,,,,,,,,,,,,,,,,,,,,216.00999,220.36000,219.66000,22708604,-0.005433,219.66000,219.67000,7562826,1,1,217.10001,228699,-0.005433,-0.000777,-0.000799,0.002481,0.002431,-0.001528
10107,2020-10-16,,11,3,7370,59491810,MSFT,MICROSOFT CORP,,MSFT,511210,Q,A,R,8048,10539,3,7370,59491810,,,,,,,,,,,,,,,,,,,,,,,,,,219.32001,222.28999,219.66000,26027418,0.000000,219.64000,219.64999,7562826,1,1,220.14999,224186,0.000000,-0.000707,-0.000723,-0.000596,-0.000620,0.000135
10107,2020-10-19,,11,3,7370,59491810,MSFT,MICROSOFT CORP,,MSFT,511210,Q,A,R,8048,10539,3,7370,59491810,,,,,,,,,,,,,,,,,,,,,,,,,,213.72000,222.30000,214.22000,27595447,-0.024766,214.24001,214.33000,7562826,1,1,220.41499,285844,-0.024766,-0.014167,-0.014173,-0.006850,-0.006894,-0.016330
10107,2020-10-20,,11,3,7370,59491810,MSFT,MICROSOFT CORP,,MSFT,511210,Q,A,R,8048,10539,3,7370,59491810,,,,,,,,,,,,,,,,,,,,,,,,,,213.09010,217.37000,214.64999,22713490,0.002007,214.56000,214.61000,7562826,1,1,215.80000,246847,0.002007,0.003821,0.003808,0.004499,0.004487,0.004727
10107,2020-10-21,,11,3,7370,59491810,MSFT,MICROSOFT CORP,,MSFT,511210,Q,A,R,8048,10539,3,7370,59491810,,,,,,,,,,,,,,,,,,,,,,,,,,213.12000,216.92000,214.80000,22702679,0.000699,214.77000,214.80000,7562826,1,1,213.12000,231766,0.000699,-0.003440,-0.003457,-0.004248,-0.004265,-0.002196
10107,2020-10-22,,11,3,7370,59491810,MSFT,MICROSOFT CORP,,MSFT,511210,Q,A,R,8048,10539,3,7370,59491810,,,,,,,,0,,,,,,,,,2020-12-30,,,,,1,6,66,1,211.70000,216.05499,214.89000,22311455,0.000419,214.84000,214.99001,7560496,1,1,213.92999,219242,0.000419,0.006130,0.006067,0.008828,0.008755,0.005219
10107,2020-10-23,,11,3,7370,59491810,MSFT,MICROSOFT CORP,,MSFT,511210,Q,A,R,8048,10539,3,7370,59491810,,,,,,,,,,,,,,,,,,,,,,,,,,213.16000,216.28000,216.23000,18860110,0.006236,216.23000,216.28000,7560496,1,1,215.03000,189902,0.006236,0.003817,0.003774,0.004067,0.004026,0.003446
10107,2020-10-26,,11,3,7370,59491810,MSFT,MICROSOFT CORP,,MSFT,511210,Q,A,R,8048,10539,3,7370,59491810,,,,,,,,,,,,,,,,,,,,,,,,,,208.10001,216.33990,210.08000,37030513,-0.028442,210.12000,210.14999,7560496,1,1,213.85001,406848,-0.028442,-0.018085,-0.018090,-0.019334,-0.019338,-0.018590
10107,2020-10-27,,11,3,7370,59491810,MSFT,MICROSOFT CORP,,MSFT,511210,Q,A,R,8048,10539,3,7370,59491810,,,,,,,,,,,,,,,,,,,,,,,,,,210.32899,214.67000,213.25000,36632364,0.015089,213.07001,213.14999,7560496,1,1,211.59000,360952,0.015089,-0.003025,-0.003037,-0.006574,-0.006584,-0.003026
10107,2020-10-28,,11,3,7370,59491810,MSFT,MICROSOFT CORP,,MSFT,511210,Q,A,R,8048,10539,3,7370,59491810,,,,,,,,,,,,,,,,,,,,,,,,,,202.10001,208.84000,202.67999,51075611,-0.049566,202.50000,202.71001,7560496,1,1,207.67000,614496,-0.049566,-0.032808,-0.032813,-0.027019,-0.027038,-0.035288
10107,2020-10-29,,11,3,7370,59491810,MSFT,MICROSOFT CORP,,MSFT,511210,Q,A,R,8048,10539,3,7370,59491810,,,,,,,,,,,,,,,,,,,,,,,,,,203.37000,207.36000,204.72000,31392070,0.010065,204.50000,204.53000,7560496,1,1,204.07001,352761,0.010065,0.010473,0.010352,0.009178,0.009055,0.011947
10107,2020-10-30,,11,3,7370,59491810,MSFT,MICROSOFT CORP,,MSFT,511210,Q,A,R,8048,10539,3,7370,59491810,,,,,,,,,,,,,,,,,,,,,,,,,,199.62000,204.28999,202.47000,36890847,-0.010991,202.52000,202.59000,7560496,1,1,203.50000,468177,-0.010991,-0.013112,-0.013209,-0.011517,-0.011617,-0.012130
10107,2020-11-02,,11,3,7370,59491810,MSFT,MICROSOFT CORP,,MSFT,511210,Q,A,R,8048,10539,3,7370,59491810,,,,,,,,,,,,,,,,,,,,,,,,,,200.12000,205.28000,202.33000,30764903,-0.000691,202.31000,202.33000,7560496,1,1,204.28999,341875,-0.000691,0.012086,0.012024,0.012978,0.012859,0.012318
10107,2020-11-03,,11,3,7370,59491810,MSFT,MICROSOFT CORP,,MSFT,511210,Q,A,R,8048,10539,3,7370,59491810,,,,,,,,,,,,,,,,,,,,,,,,,,203.12000,208.12000,206.42999,27458277,0.020264,206.11000,206.12000,7560496,1,1,203.89000,279031,0.020264,0.018824,0.018817,0.019996,0.019984,0.017799
10107,2020-11-04,,11,3,7370,59491810,MSFT,MICROSOFT CORP,,MSFT,511210,Q,A,R,8048,10539,3,7370,59491810,,,,,,,,,,,,,,,,,,,,,,,,,,212.41850,218.32001,216.39000,42248223,0.048249,216.31000,216.32001,7560496,1,1,214.02000,463884,0.048249,0.019588,0.019583,0.002001,0.001974,0.022047
10107,2020-11-05,,11,3,7370,59491810,MSFT,MICROSOFT CORP,,MSFT,511210,Q,A,R,8048,10539,3,7370,59491810,,,,,,,,,,,,,,,,,,,,,,,,,,221.14999,224.12000,223.28999,36025061,0.031887,223.19000,223.28999,7560496,1,1,222.03999,366320,0.031887,0.021074,0.020945,0.022564,0.022446,0.019460
10107,2020-11-06,,11,3,7370,59491810,MSFT,MICROSOFT CORP,,MSFT,511210,Q,A,R,8048,10539,3,7370,59491810,,,,,,,,,,,,,,,,,,,,,,,,,,218.03000,224.36000,223.72000,25178566,0.001926,223.62000,223.72000,7560496,1,1,222.25999,266971,0.001926,-0.000045,-0.000155,-0.005092,-0.005173,-0.000288
10107,2020-11-09,,11,3,7370,59491810,MSFT,MICROSOFT CORP,,MSFT,511210,Q,A,R,8048,10539,3,7370,59491810,,,,,,,,,,,,,,,,,,,,,,,,,,217.88000,228.12000,218.39000,44312074,-0.023824,218.34000,218.39000,7560496,1,1,224.43500,467707,-0.023824,0.010634,0.010550,0.030519,0.030438,0.011700
10107,2020-11-10,,11,3,7370,59491810,MSFT,MICROSOFT CORP,,MSFT,511210,Q,A,R,8048,10539,3,7370,59491810,,,,,,,,,,,,,,,,,,,,,,,,,,209.72000,216.50000,211.00999,44326823,-0.033793,211.02000,211.09000,7560496,1,1,214.50000,505736,-0.033793,-0.000557,-0.000671,0.010308,0.010235,-0.001400
10107,2020-11-11,,11,3,7370,59491810,MSFT,MICROSOFT CORP,,MSFT,511210,Q,A,R,8048,10539,3,7370,59491810,,,,,,,,,,,,,,,,,,,,,,,,,,212.20000,218.03999,216.55000,29450103,0.026255,216.39999,216.47000,7560496,1,1,212.39000,273126,0.026255,0.008042,0.008042,0.003495,0.003495,0.007652
10107,2020-11-12,,11,3,7370,59491810,MSFT,MICROSOFT CORP,,MSFT,511210,Q,A,R,8048,10539,3,7370,59491810,,,,,,,,,,,,,,,,,,,,,,,,,,214.46001,219.11000,215.44000,21597191,-0.005126,215.47000,215.56000,7560496,1,1,217.21001,246653,-0.005126,-0.009669,-0.009857,-0.010293,-0.010484,-0.009979
10107,2020-11-13,,11,3,7370,59491810,MSFT,MICROSOFT CORP,,MSFT,511210,Q,A,R,8048,10539,3,7370,59491810,,,,,,,,,,,,,,,,,,,,,,,,,,214.16000,217.42000,216.50999,18593771,0.004967,216.50000,216.50999,7560496,1,1,216.36000,192717,0.004967,0.013293,0.013201,0.016427,0.016278,0.013610
10107,2020-11-16,,11,3,7370,59491810,MSFT,MICROSOFT CORP,,MSFT,511210,Q,A,R,8048,10539,3,7370,59491810,,,,,,,,,,,,,,,,,,,,,,,,,,214.52000,217.74001,217.23000,24922441,0.003325,217.28999,217.41000,7560496,1,1,214.87000,236089,0.003325,0.012334,0.012309,0.018089,0.018049,0.011648
10107,2020-11-17,,11,3,7370,59491810,MSFT,MICROSOFT CORP,,MSFT,511210,Q,A,R,8048,10539,3,7370,59491810,,,,,,,,,,,,,,,,,,,,,,,,,,214.08000,217.67999,214.46001,24347441,-0.012751,214.45000,214.48000,7560496,1,1,216.10001,234838,-0.012751,-0.001528,-0.001629,0.002840,0.002788,-0.004792
10107,2020-11-18,,11,3,7370,59491810,MSFT,MICROSOFT CORP,,MSFT,511210,Q,A,R,8048,10539,3,7370,59491810,2020-09-15,,,,,2020-12-10,2020-11-19,0,,,1232,0.56000,0.00000,0.00000,,,,,,,,1,6,66,1,210.92999,215.17000,211.08000,28334964,-0.013149,210.97000,211.02000,7560496,1,1,213.64999,274844,-0.015761,-0.009049,-0.009173,-0.004338,-0.004392,-0.011564
10107,2020-11-19,,11,3,7370,59491810,MSFT,MICROSOFT CORP,,MSFT,511210,Q,A,R,8048,10539,3,7370,59491810,,,,,,,,,,,,,,,,,,,,,,,,,,209.92999,213.03000,212.42000,24742219,0.006348,212.31000,212.39000,7560496,1,1,211.38000,232450,0.006348,0.005837,0.005775,0.007978,0.007871,0.003946
