grid_case,C_svm_init,tau,lambda_hinge,goal_monthly,split,train_feas_pct,val_feas_pct,nn_mean_ret,nn_vol,nn_sharpe,svm_mean_ret,svm_vol,svm_sharpe
A,0.01,0.01,0.001,0.005,train,100.0,100.0,0.011823665749904903,0.018241229119131754,0.6481836104375133,0.010436804463893494,0.018119930907994356,0.5759847825199423
A,0.01,0.01,0.001,0.005,val,100.0,100.0,0.002439617941986461,0.011841335433850561,0.20602557502140798,0.001626983076813294,0.01194125697926908,0.13624889569846876
AC,1.0,0.05,0.001,0.005,test,100.0,100.0,0.026177646304257954,0.03013601052163014,0.8686500253442733,0.01873939687348921,0.027640542415456697,0.677967768907896
AC,1.0,0.05,0.001,0.005,train,100.0,100.0,0.016575838259262718,0.020745003548453225,0.7990279789419273,0.010436804463893494,0.018119930907994356,0.5759847825199423
AC,1.0,0.05,0.001,0.005,val,100.0,100.0,0.005445851659082623,0.013590427796702914,0.4007123057600213,0.001626983076813294,0.01194125697926908,0.13624889569846876
AG,1.0,0.1,0.001,0.005,test,100.0,100.0,0.024582699399905095,0.029609003274296882,0.8302440704045824,0.01873939687348921,0.027640542415456697,0.677967768907896
AG,1.0,0.1,0.001,0.005,train,100.0,100.0,0.015499375976605282,0.0196237537721142,0.7898272754441314,0.010436804463893494,0.018119930907994356,0.5759847825199423
AG,1.0,0.1,0.001,0.005,val,100.0,100.0,0.00379298954828043,0.012572260846279814,0.3016951043535735,0.001626983076813294,0.01194125697926908,0.13624889569846876
E,0.01,0.05,0.001,0.005,test,100.0,100.0,0.023659039399881617,0.03109202278953402,0.7609359982549808,0.01873939687348921,0.027640542415456697,0.677967768907896
E,0.01,0.05,0.001,0.005,train,100.0,100.0,0.012007737828728354,0.018244585102886405,0.6581535157064494,0.010436804463893494,0.018119930907994356,0.5759847825199423
E,0.01,0.05,0.001,0.005,val,100.0,100.0,0.0025277880948002146,0.012375788204848344,0.20425269508132618,0.001626983076813294,0.01194125697926908,0.13624889569846876
I,0.01,0.1,0.001,0.005,test,100.0,100.0,0.023693003763171672,0.0313390340732367,0.7560221450044402,0.01873939687348921,0.027640542415456697,0.677967768907896
I,0.01,0.1,0.001,0.005,train,100.0,100.0,0.011985613851651051,0.018377923649735922,0.6521745372019272,0.010436804463893494,0.018119930907994356,0.5759847825199423
I,0.01,0.1,0.001,0.005,val,100.0,100.0,0.0028355523481572702,0.012260578950635396,0.23127393570423896,0.001626983076813294,0.01194125697926908,0.13624889569846876
M,0.1,0.01,0.001,0.005,test,100.0,100.0,0.02523542300963895,0.02920895428253429,0.8639618784252299,0.01873939687348921,0.027640542415456697,0.677967768907896
M,0.1,0.01,0.001,0.005,train,100.0,100.0,0.01607657354868839,0.021056624049791334,0.7634924530119164,0.010436804463893494,0.018119930907994356,0.5759847825199423
M,0.1,0.01,0.001,0.005,val,100.0,100.0,0.006336536945353084,0.016209152343603178,0.3909233999804332,0.001626983076813294,0.01194125697926908,0.13624889569846876
Q,0.1,0.05,0.001,0.005,test,100.0,100.0,0.024132279682628974,0.031298729995208247,0.7710306356057429,0.01873939687348921,0.027640542415456697,0.677967768907896
Q,0.1,0.05,0.001,0.005,train,100.0,100.0,0.013616750917450068,0.018600799495892054,0.7320519163558129,0.010436804463893494,0.018119930907994356,0.5759847825199423
Q,0.1,0.05,0.001,0.005,val,100.0,100.0,0.0032408242726876305,0.011912300025766022,0.27205697181952665,0.001626983076813294,0.01194125697926908,0.13624889569846876
U,0.1,0.1,0.001,0.005,test,100.0,100.0,0.023652549465232153,0.03145406601805152,0.7519711267505435,0.01873939687348921,0.027640542415456697,0.677967768907896
U,0.1,0.1,0.001,0.005,train,100.0,100.0,0.012693728755910832,0.018749441104299006,0.6770190473743404,0.010436804463893494,0.018119930907994356,0.5759847825199423
U,0.1,0.1,0.001,0.005,val,100.0,100.0,0.0028455296394248753,0.012044174396275848,0.23625775794715137,0.001626983076813294,0.01194125697926908,0.13624889569846876
Y,1.0,0.01,0.001,0.005,test,100.0,100.0,0.030977317354355695,0.0379922980850167,0.8153578202671843,0.01873939687348921,0.027640542415456697,0.677967768907896
Y,1.0,0.01,0.001,0.005,train,100.0,100.0,0.018639876995167594,0.021941282323338657,0.8495345312835734,0.010436804463893494,0.018119930907994356,0.5759847825199423
Y,1.0,0.01,0.001,0.005,val,100.0,100.0,0.007316289749439604,0.016075526091102483,0.45511977073235077,0.001626983076813294,0.01194125697926908,0.13624889569846876
A,0.01,0.01,0.001,0.0055,test,100.0,100.0,0.024239212477635472,0.0314771212573808,0.7700581091475056,0.019214715302258423,0.027656468364403983,0.6947638812153791
A,0.01,0.01,0.001,0.0055,train,100.0,100.0,0.012302565855698876,0.018347064354669863,0.6705468306648724,0.010916008186485866,0.018226035935883858,0.5989238814346484
A,0.01,0.01,0.001,0.0055,val,100.0,100.0,0.002918616890018056,0.011922072903696602,0.2448078378105112,0.002151085236281647,0.01197383887224422,0.17964875417593013
AC,1.0,0.05,0.001,0.0055,test,100.0,100.0,0.026603134771797158,0.030021832985586777,0.8861262662970302,0.019214715302258423,0.027656468364403983,0.6947638812153791
AC,1.0,0.05,0.001,0.0055,train,100.0,100.0,0.01673419543069581,0.020604360934799733,0.8121676514421966,0.010916008186485866,0.018226035935883858,0.5989238814346484
AC,1.0,0.05,0.001,0.0055,val,100.0,100.0,0.005836111146391404,0.013760648413101203,0.4241159988079383,0.002151085236281647,0.01197383887224422,0.17964875417593013
AG,1.0,0.1,0.001,0.0055,test,100.0,100.0,0.025042194757227618,0.029543549655945536,0.8476366262014262,0.019214715302258423,0.027656468364403983,0.6947638812153791
AG,1.0,0.1,0.001,0.0055,train,100.0,100.0,0.015668110389892412,0.019513130421251135,0.8029521686600227,0.010916008186485866,0.018226035935883858,0.5989238814346484
AG,1.0,0.1,0.001,0.0055,val,100.0,100.0,0.0042000856888915064,0.012665104136462104,0.33162662093461004,0.002151085236281647,0.01197383887224422,0.17964875417593013
E,0.01,0.05,0.001,0.0055,test,100.0,100.0,0.024295932563131128,0.031246672864403403,0.7775526267320385,0.019214715302258423,0.027656468364403983,0.6947638812153791
E,0.01,0.05,0.001,0.0055,train,100.0,100.0,0.012193142596544438,0.01834663769451621,0.6645982113400734,0.010916008186485866,0.018226035935883858,0.5989238814346484
E,0.01,0.05,0.001,0.0055,val,100.0,100.0,0.002712726399579647,0.012367143001811296,0.2193494810372121,0.002151085236281647,0.01197383887224422,0.17964875417593013
I,0.01,0.1,0.001,0.0055,test,100.0,100.0,0.024042723067588333,0.03132716403393638,0.7674720584594137,0.019214715302258423,0.027656468364403983,0.6947638812153791
I,0.01,0.1,0.001,0.0055,train,100.0,100.0,0.012463265806670993,0.01837298851807428,0.6783472266219515,0.010916008186485866,0.018226035935883858,0.5989238814346484
I,0.01,0.1,0.001,0.0055,val,100.0,100.0,0.0032331701521094245,0.012318990047233084,0.2624541573173167,0.002151085236281647,0.01197383887224422,0.17964875417593013
M,0.1,0.01,0.001,0.0055,test,100.0,100.0,0.025662727312309886,0.028799049629978188,0.8910963257865752,0.019214715302258423,0.027656468364403983,0.6947638812153791
M,0.1,0.01,0.001,0.0055,train,100.0,100.0,0.016336394905122845,0.020142194557049214,0.8110533764353152,0.010916008186485866,0.018226035935883858,0.5989238814346484
M,0.1,0.01,0.001,0.0055,val,100.0,100.0,0.006563297700823231,0.016158605922191725,0.4061796996610471,0.002151085236281647,0.01197383887224422,0.17964875417593013
Q,0.1,0.05,0.001,0.0055,test,100.0,100.0,0.02443582530847359,0.031077615879450637,0.7862837806630122,0.019214715302258423,0.027656468364403983,0.6947638812153791
Q,0.1,0.05,0.001,0.0055,train,100.0,100.0,0.014043900232162055,0.018618513482993156,0.7542976105066594,0.010916008186485866,0.018226035935883858,0.5989238814346484
Q,0.1,0.05,0.001,0.0055,val,100.0,100.0,0.0037505137577334455,0.012007976882282553,0.31233519136390847,0.002151085236281647,0.01197383887224422,0.17964875417593013
U,0.1,0.1,0.001,0.0055,test,100.0,100.0,0.024061702327371627,0.031335671796095664,0.7678693625327598,0.019214715302258423,0.027656468364403983,0.6947638812153791
U,0.1,0.1,0.001,0.0055,train,100.0,100.0,0.012804038624495525,0.01829423461437274,0.6998947424526974,0.010916008186485866,0.018226035935883858,0.5989238814346484
U,0.1,0.1,0.001,0.0055,val,100.0,100.0,0.004155005112864204,0.012667854623593799,0.32799595795783265,0.002151085236281647,0.01197383887224422,0.17964875417593013
Y,1.0,0.01,0.001,0.0055,test,100.0,100.0,0.03142280693379303,0.03811670097795292,0.824384223365603,0.019214715302258423,0.027656468364403983,0.6947638812153791
Y,1.0,0.01,0.001,0.0055,train,100.0,100.0,0.018915251090733425,0.021599763890667385,0.8757156414117299,0.010916008186485866,0.018226035935883858,0.5989238814346484
Y,1.0,0.01,0.001,0.0055,val,100.0,100.0,0.00756294863733657,0.016326766267064214,0.4632239179003861,0.002151085236281647,0.01197383887224422,0.17964875417593013
A,0.01,0.01,0.001,0.006,test,100.0,100.0,0.024714635596085662,0.03145671765087437,0.7856711520126775,0.019707739873921323,0.027678957251956775,0.7120116445794238
A,0.01,0.01,0.001,0.006,train,100.0,100.0,0.012727221461357357,0.018692283428135,0.6808810442880343,0.011413994619153442,0.018463436274626634,0.6181944925507136
A,0.01,0.01,0.001,0.006,val,100.0,100.0,0.003420777455677581,0.012153795707306382,0.2814575411482099,0.002705703475381306,0.012055953332263458,0.22442882786515334
AC,1.0,0.05,0.001,0.006,test,100.0,100.0,0.02713174659798517,0.030172212160601695,0.899229610764638,0.019707739873921323,0.027678957251956775,0.7120116445794238
AC,1.0,0.05,0.001,0.006,train,100.0,100.0,0.017174904181865312,0.020812802126108663,0.8252086421123953,0.011413994619153442,0.018463436274626634,0.6181944925507136
AC,1.0,0.05,0.001,0.006,val,100.0,100.0,0.006122782628200315,0.013896374293302177,0.44060288666165187,0.002705703475381306,0.012055953332263458,0.22442882786515334
AG,1.0,0.1,0.001,0.006,test,100.0,100.0,0.025318361389887023,0.0296040778883271,0.8552322245785886,0.019707739873921323,0.027678957251956775,0.7120116445794238
AG,1.0,0.1,0.001,0.006,train,100.0,100.0,0.016243252213044755,0.0194939940607511,0.8332439294682776,0.011413994619153442,0.018463436274626634,0.6181944925507136
AG,1.0,0.1,0.001,0.006,val,100.0,100.0,0.004645158495491791,0.012776875655680774,0.3635598107322059,0.002705703475381306,0.012055953332263458,0.22442882786515334
E,0.01,0.05,0.001,0.006,test,100.0,100.0,0.024818160115524998,0.031154420525194532,0.7966176130497428,0.019707739873921323,0.027678957251956775,0.7120116445794238
E,0.01,0.05,0.001,0.006,train,100.0,100.0,0.012708062815124953,0.01857915203290829,0.6839958460930738,0.011413994619153442,0.018463436274626634,0.6181944925507136
E,0.01,0.05,0.001,0.006,val,100.0,100.0,0.0032815666726397218,0.012410349647849794,0.264421774203909,0.002705703475381306,0.012055953332263458,0.22442882786515334
I,0.01,0.1,0.001,0.006,test,100.0,100.0,0.024521513282563714,0.031285183878669874,0.7838059503463104,0.019707739873921323,0.027678957251956775,0.7120116445794238
I,0.01,0.1,0.001,0.006,train,100.0,100.0,0.01302934196558928,0.01858457401238646,0.7010837028712228,0.011413994619153442,0.018463436274626634,0.6181944925507136
I,0.01,0.1,0.001,0.006,val,100.0,100.0,0.003852104129099747,0.012580807375635158,0.3061889443004908,0.002705703475381306,0.012055953332263458,0.22442882786515334
M,0.1,0.01,0.001,0.006,test,100.0,100.0,0.02632642372725152,0.029204290148321176,0.9014574089164585,0.019707739873921323,0.027678957251956775,0.7120116445794238
M,0.1,0.01,0.001,0.006,train,100.0,100.0,0.016597567699420668,0.02064826333839624,0.8038239064760971,0.011413994619153442,0.018463436274626634,0.6181944925507136
M,0.1,0.01,0.001,0.006,val,100.0,100.0,0.007103957922369851,0.0154512742251488,0.4597651830130322,0.002705703475381306,0.012055953332263458,0.22442882786515334
Q,0.1,0.05,0.001,0.006,test,100.0,100.0,0.025072546501043656,0.030948464270603392,0.8101386317914601,0.019707739873921323,0.027678957251956775,0.7120116445794238
Q,0.1,0.05,0.001,0.006,train,100.0,100.0,0.014917884186153285,0.019100513503743626,0.7810200590915223,0.011413994619153442,0.018463436274626634,0.6181944925507136
Q,0.1,0.05,0.001,0.006,val,100.0,100.0,0.004294146267801758,0.01226567657419728,0.35009452935397417,0.002705703475381306,0.012055953332263458,0.22442882786515334
U,0.1,0.1,0.001,0.006,test,100.0,100.0,0.02468735350663056,0.03140389958908632,0.7861238199355325,0.019707739873921323,0.027678957251956775,0.7120116445794238
U,0.1,0.1,0.001,0.006,train,100.0,100.0,0.013544059545573682,0.018893711327315856,0.7168554293128904,0.011413994619153442,0.018463436274626634,0.6181944925507136
U,0.1,0.1,0.001,0.006,val,100.0,100.0,0.0035815701106539292,0.01190603058843316,0.3008198310722168,0.002705703475381306,0.012055953332263458,0.22442882786515334
Y,1.0,0.01,0.001,0.006,test,100.0,100.0,0.031746254105307896,0.03785580680809522,0.838609893203506,0.019707739873921323,0.027678957251956775,0.7120116445794238
Y,1.0,0.01,0.001,0.006,train,100.0,100.0,0.019125948778636038,0.02196365959028784,0.8707997271193634,0.011413994619153442,0.018463436274626634,0.6181944925507136
Y,1.0,0.01,0.001,0.006,val,100.0,100.0,0.007997579292816694,0.016587956014089297,0.48213169154425456,0.002705703475381306,0.012055953332263458,0.22442882786515334
A,0.01,0.01,0.001,0.006500000000000001,test,100.0,100.0,0.0251586678835237,0.03145044583409736,0.7999463033190994,0.020197462643891446,0.027705408317489116,0.7290079399556344
A,0.01,0.01,0.001,0.006500000000000001,train,100.0,100.0,0.013060208227952457,0.018689456169340077,0.6988008698015964,0.011899898490002189,0.018781689749964872,0.6335904089455453
A,0.01,0.01,0.001,0.006500000000000001,val,100.0,100.0,0.003965084475165065,0.01230621772605956,0.3222017164905533,0.003265234495931083,0.012179879414003116,0.26808430401281175
AC,1.0,0.05,0.001,0.006500000000000001,test,100.0,100.0,0.027573790203483207,0.03009334395366681,0.916275381194622,0.020197462643891446,0.027705408317489116,0.7290079399556344
AC,1.0,0.05,0.001,0.006500000000000001,train,100.0,100.0,0.017453362611071638,0.020818518938044785,0.8383575537805501,0.011899898490002189,0.018781689749964872,0.6335904089455453
AC,1.0,0.05,0.001,0.006500000000000001,val,100.0,100.0,0.006554329185688032,0.014115093501721687,0.4643489739847787,0.003265234495931083,0.012179879414003116,0.26808430401281175
AG,1.0,0.1,0.001,0.006500000000000001,test,100.0,100.0,0.02612010217680546,0.02974249212583818,0.8782082572440508,0.020197462643891446,0.027705408317489116,0.7290079399556344
AG,1.0,0.1,0.001,0.006500000000000001,train,100.0,100.0,0.01629634235373459,0.01939940160489883,0.8400435582909587,0.011899898490002189,0.018781689749964872,0.6335904089455453
AG,1.0,0.1,0.001,0.006500000000000001,val,100.0,100.0,0.005131704576004406,0.012888806818730244,0.398152028172908,0.003265234495931083,0.012179879414003116,0.26808430401281175
E,0.01,0.05,0.001,0.006500000000000001,test,100.0,100.0,0.02527752143490304,0.031163111174753674,0.8111360028317747,0.020197462643891446,0.027705408317489116,0.7290079399556344
E,0.01,0.05,0.001,0.006500000000000001,train,100.0,100.0,0.01304588996158996,0.01852791728569702,0.7041206930989953,0.011899898490002189,0.018781689749964872,0.6335904089455453
E,0.01,0.05,0.001,0.006500000000000001,val,100.0,100.0,0.003603988689183659,0.012726613905820831,0.2831851987944807,0.003265234495931083,0.012179879414003116,0.26808430401281175
I,0.01,0.1,0.001,0.006500000000000001,test,100.0,100.0,0.02482070273485304,0.030943271936667734,0.8021356883283699,0.020197462643891446,0.027705408317489116,0.7290079399556344
I,0.01,0.1,0.001,0.006500000000000001,train,100.0,100.0,0.013117651034909413,0.01864293664089744,0.7036257906616115,0.011899898490002189,0.018781689749964872,0.6335904089455453
I,0.01,0.1,0.001,0.006500000000000001,val,100.0,100.0,0.004140640243935616,0.012681695887559805,0.3265052466422018,0.003265234495931083,0.012179879414003116,0.26808430401281175
M,0.1,0.01,0.001,0.006500000000000001,test,100.0,100.0,0.028971762057210252,0.0349068289917674,0.829974044998849,0.020197462643891446,0.027705408317489116,0.7290079399556344
M,0.1,0.01,0.001,0.006500000000000001,train,100.0,100.0,0.01715320206526904,0.02054194312237186,0.8350330814494742,0.011899898490002189,0.018781689749964872,0.6335904089455453
M,0.1,0.01,0.001,0.006500000000000001,val,100.0,100.0,0.006985549124312298,0.015035304779679045,0.46460974527692994,0.003265234495931083,0.012179879414003116,0.26808430401281175
Q,0.1,0.05,0.001,0.006500000000000001,test,100.0,100.0,0.025495466543890268,0.03085318545655856,0.826347949678054,0.020197462643891446,0.027705408317489116,0.7290079399556344
Q,0.1,0.05,0.001,0.006500000000000001,train,100.0,100.0,0.015285360707044466,0.019136695699837267,0.7987460816642292,0.011899898490002189,0.018781689749964872,0.6335904089455453
Q,0.1,0.05,0.001,0.006500000000000001,val,100.0,100.0,0.004901779923703494,0.012458531723345087,0.39344764151661443,0.003265234495931083,0.012179879414003116,0.26808430401281175
U,0.1,0.1,0.001,0.006500000000000001,test,100.0,100.0,0.025201527626784733,0.03143663797334785,0.8016610315438013,0.020197462643891446,0.027705408317489116,0.7290079399556344
U,0.1,0.1,0.001,0.006500000000000001,train,100.0,100.0,0.013892498318059889,0.018991956439504906,0.7314937964174562,0.011899898490002189,0.018781689749964872,0.6335904089455453
U,0.1,0.1,0.001,0.006500000000000001,val,100.0,100.0,0.004236786345189141,0.012120297970931204,0.34956123644822135,0.003265234495931083,0.012179879414003116,0.26808430401281175
Y,1.0,0.01,0.001,0.006500000000000001,test,100.0,100.0,0.03154058585189184,0.036060886946778385,0.8746480888716734,0.020197462643891446,0.027705408317489116,0.7290079399556344
Y,1.0,0.01,0.001,0.006500000000000001,train,100.0,100.0,0.019448170775865168,0.021851845270705866,0.8900013035076257,0.011899898490002189,0.018781689749964872,0.6335904089455453
Y,1.0,0.01,0.001,0.006500000000000001,val,100.0,100.0,0.00812954773971289,0.0169101424806911,0.4807498073132672,0.003265234495931083,0.012179879414003116,0.26808430401281175
A,0.01,0.01,0.001,0.007,test,100.0,100.0,0.025612296838097737,0.03139576221062683,0.8157883431991565,0.02069742309965567,0.02774099338892781,0.746095239227103
A,0.01,0.01,0.001,0.007,train,100.0,100.0,0.013413265404393696,0.018673691387411893,0.7182974766690964,0.012384663272973048,0.01913223018199054,0.6473193744022377
A,0.01,0.01,0.001,0.007,val,100.0,100.0,0.004482971423008822,0.012459595707932335,0.35980071326029955,0.003828169973360529,0.012334396419570627,0.3103654076640603
AC,1.0,0.05,0.001,0.007,test,100.0,100.0,0.027810738005171063,0.02979214530280078,0.9334922920647499,0.02069742309965567,0.02774099338892781,0.746095239227103
AC,1.0,0.05,0.001,0.007,train,100.0,100.0,0.017799150483831034,0.020786094678587472,0.8563008471865713,0.012384663272973048,0.01913223018199054,0.6473193744022377
AC,1.0,0.05,0.001,0.007,val,100.0,100.0,0.006920302617680986,0.014142227055546209,0.48933612718922437,0.003828169973360529,0.012334396419570627,0.3103654076640603
AG,1.0,0.1,0.001,0.007,test,100.0,100.0,0.026685238942153335,0.02988663263611454,0.892882087659967,0.02069742309965567,0.02774099338892781,0.746095239227103
AG,1.0,0.1,0.001,0.007,train,100.0,100.0,0.016539889559270056,0.019372000247806446,0.8538039101196645,0.012384663272973048,0.01913223018199054,0.6473193744022377
AG,1.0,0.1,0.001,0.007,val,100.0,100.0,0.0056745263964901845,0.013146990442547113,0.4316217023855365,0.003828169973360529,0.012334396419570627,0.3103654076640603
E,0.01,0.05,0.001,0.007,test,100.0,100.0,0.02571287630269138,0.03118048089383013,0.8246465597955128,0.02069742309965567,0.02774099338892781,0.746095239227103
E,0.01,0.05,0.001,0.007,train,100.0,100.0,0.013433936029863272,0.01856270735242552,0.7237056413209145,0.012384663272973048,0.01913223018199054,0.6473193744022377
E,0.01,0.05,0.001,0.007,val,100.0,100.0,0.004298040662314955,0.012853322580067226,0.3343914100970213,0.003828169973360529,0.012334396419570627,0.3103654076640603
I,0.01,0.1,0.001,0.007,test,100.0,100.0,0.025437177020085796,0.031189730006825307,0.81556259107417,0.02069742309965567,0.02774099338892781,0.746095239227103
I,0.01,0.1,0.001,0.007,train,100.0,100.0,0.01369899065157745,0.018695432453612434,0.7327453208068322,0.012384663272973048,0.01913223018199054,0.6473193744022377
I,0.01,0.1,0.001,0.007,val,100.0,100.0,0.004945121919975922,0.013033718583953798,0.37940990422216114,0.003828169973360529,0.012334396419570627,0.3103654076640603
M,0.1,0.01,0.001,0.007,test,100.0,100.0,0.02918805140911942,0.03409363223834979,0.8561144557496427,0.02069742309965567,0.02774099338892781,0.746095239227103
M,0.1,0.01,0.001,0.007,train,100.0,100.0,0.017308287763305594,0.020581493804771287,0.8409636310485954,0.012384663272973048,0.01913223018199054,0.6473193744022377
M,0.1,0.01,0.001,0.007,val,100.0,100.0,0.007805308065870324,0.015531006148542538,0.502562937050941,0.003828169973360529,0.012334396419570627,0.3103654076640603
Q,0.1,0.05,0.001,0.007,test,100.0,100.0,0.026007000581487628,0.030882155554425538,0.8421368299506082,0.02069742309965567,0.02774099338892781,0.746095239227103
Q,0.1,0.05,0.001,0.007,train,100.0,100.0,0.015619727665477841,0.01914582794878485,0.8158293131247619,0.012384663272973048,0.01913223018199054,0.6473193744022377
Q,0.1,0.05,0.001,0.007,val,100.0,100.0,0.00538823657679986,0.012768199158670447,0.42200442751700723,0.003828169973360529,0.012334396419570627,0.3103654076640603
U,0.1,0.1,0.001,0.007,test,100.0,100.0,0.025682985140845226,0.03143102603704478,0.8171220726220646,0.02069742309965567,0.02774099338892781,0.746095239227103
U,0.1,0.1,0.001,0.007,train,100.0,100.0,0.014257297326166166,0.019031193060038948,0.749154153417423,0.012384663272973048,0.01913223018199054,0.6473193744022377
U,0.1,0.1,0.001,0.007,val,100.0,100.0,0.00485490283042278,0.012357965829937157,0.3928561461360354,0.003828169973360529,0.012334396419570627,0.3103654076640603
Y,1.0,0.01,0.001,0.007,test,100.0,100.0,0.03259778622420842,0.037662685912793675,0.8655194241542323,0.02069742309965567,0.02774099338892781,0.746095239227103
Y,1.0,0.01,0.001,0.007,train,100.0,100.0,0.0196526587718544,0.021964050585389562,0.8947647745827239,0.012384663272973048,0.01913223018199054,0.6473193744022377
Y,1.0,0.01,0.001,0.007,val,100.0,100.0,0.008712694448197056,0.017135394725838655,0.5084618467849255,0.003828169973360529,0.012334396419570627,0.3103654076640603
A,0.01,0.01,0.001,0.0075,test,100.0,100.0,0.026002787936240997,0.03127785471498139,0.8313481909919769,0.021200828808788603,0.027793099371980504,0.7628090888416469
A,0.01,0.01,0.001,0.0075,train,100.0,100.0,0.013739944719640502,0.018707169523809884,0.7344748066466319,0.012882541114188953,0.019544536589261502,0.6591377111805232
A,0.01,0.01,0.001,0.0075,val,100.0,100.0,0.004798915587850499,0.012726556949841197,0.37707886008660824,0.0044204252770865555,0.012534880946879871,0.35264996097423795
AC,1.0,0.05,0.001,0.0075,test,100.0,100.0,0.028332276244987485,0.029749762492473936,0.952353023026742,0.021200828808788603,0.027793099371980504,0.7628090888416469
AC,1.0,0.05,0.001,0.0075,train,100.0,100.0,0.0181160602042446,0.020833321367570115,0.869571389206098,0.012882541114188953,0.019544536589261502,0.6591377111805232
AC,1.0,0.05,0.001,0.0075,val,100.0,100.0,0.007294675215120568,0.01414349252804343,0.5157619449468419,0.0044204252770865555,0.012534880946879871,0.35264996097423795
AG,1.0,0.1,0.001,0.0075,test,100.0,100.0,0.02698066642482562,0.029655734870222505,0.9097959144154363,0.021200828808788603,0.027793099371980504,0.7628090888416469
AG,1.0,0.1,0.001,0.0075,train,100.0,100.0,0.016923729611699623,0.019438114211946817,0.8706466803465699,0.012882541114188953,0.019544536589261502,0.6591377111805232
AG,1.0,0.1,0.001,0.0075,val,100.0,100.0,0.0062910141059709076,0.013459615860205878,0.4673992312145587,0.0044204252770865555,0.012534880946879871,0.35264996097423795
E,0.01,0.05,0.001,0.0075,test,100.0,100.0,0.02620788221631023,0.031239063853788877,0.8389458255898606,0.021200828808788603,0.027793099371980504,0.7628090888416469
E,0.01,0.05,0.001,0.0075,train,100.0,100.0,0.01377042659974878,0.01855806509785338,0.7420184446168149,0.012882541114188953,0.019544536589261502,0.6591377111805232
E,0.01,0.05,0.001,0.0075,val,100.0,100.0,0.00491641084322217,0.013067248360587452,0.37623918266331224,0.0044204252770865555,0.012534880946879871,0.35264996097423795
I,0.01,0.1,0.001,0.0075,test,100.0,100.0,0.025791541427957008,0.031063917034010166,0.8302733167516834,0.021200828808788603,0.027793099371980504,0.7628090888416469
I,0.01,0.1,0.001,0.0075,train,100.0,100.0,0.013931213867429378,0.018613863141902116,0.7484321637307011,0.012882541114188953,0.019544536589261502,0.6591377111805232
I,0.01,0.1,0.001,0.0075,val,100.0,100.0,0.005574758038934383,0.013157959947090512,0.42367951118010455,0.0044204252770865555,0.012534880946879871,0.35264996097423795
M,0.1,0.01,0.001,0.0075,test,100.0,100.0,0.027537864657098635,0.028804747583064227,0.9560182597237382,0.021200828808788603,0.027793099371980504,0.7628090888416469
M,0.1,0.01,0.001,0.0075,train,100.0,100.0,0.017528139861618854,0.020671437628813693,0.8479400502042795,0.012882541114188953,0.019544536589261502,0.6591377111805232
M,0.1,0.01,0.001,0.0075,val,100.0,100.0,0.008242376954065147,0.01568112623199993,0.5256240420231801,0.0044204252770865555,0.012534880946879871,0.35264996097423795
Q,0.1,0.05,0.001,0.0075,test,100.0,100.0,0.02645972938142394,0.030781562461002207,0.859596695719612,0.021200828808788603,0.027793099371980504,0.7628090888416469
Q,0.1,0.05,0.001,0.0075,train,100.0,100.0,0.016038531076609876,0.019171916867282437,0.836563771207648,0.012882541114188953,0.019544536589261502,0.6591377111805232
Q,0.1,0.05,0.001,0.0075,val,100.0,100.0,0.006025353847957541,0.013057389906255433,0.46145162936503176,0.0044204252770865555,0.012534880946879871,0.35264996097423795
U,0.1,0.1,0.001,0.0075,test,100.0,100.0,0.026122208658902926,0.031398786780763875,0.8319496176863261,0.021200828808788603,0.027793099371980504,0.7628090888416469
U,0.1,0.1,0.001,0.0075,train,100.0,100.0,0.014619017015301078,0.01899199604288356,0.7697462121159817,0.012882541114188953,0.019544536589261502,0.6591377111805232
U,0.1,0.1,0.001,0.0075,val,100.0,100.0,0.00538537471909518,0.012511979894457159,0.430417469025066,0.0044204252770865555,0.012534880946879871,0.35264996097423795
Y,1.0,0.01,0.001,0.0075,test,100.0,100.0,0.03274213796632973,0.03695604428329389,0.8859751794443258,0.021200828808788603,0.027793099371980504,0.7628090888416469
Y,1.0,0.01,0.001,0.0075,train,100.0,100.0,0.02003002360230152,0.021823968237690793,0.9177993380136585,0.012882541114188953,0.019544536589261502,0.6591377111805232
Y,1.0,0.01,0.001,0.0075,val,100.0,100.0,0.00899469547982837,0.01741864663256914,0.5163831421032351,0.0044204252770865555,0.012534880946879871,0.35264996097423795
