grid_case,C_svm_init,tau,lambda_hinge,goal_monthly,split,train_feas_pct,val_feas_pct,nn_mean_ret,nn_vol,nn_sharpe,svm_mean_ret,svm_vol,svm_sharpe
AC,1.0,0.05,0.0,0.0075,train,100.0,100.0,0.017197523262338893,0.02656307207297769,0.6474222264067986,0.013470077737975355,0.025979893896186188,0.5184808602868953
AC,1.0,0.05,0.0,0.0075,val,100.0,100.0,0.013011451507068977,0.031840996994519456,0.40863831961354413,0.010478681160876245,0.02847421109469571,0.3680060222093475
AG,1.0,0.1,0.0,0.0075,test,100.0,100.0,0.015754751276385568,0.025490521597422034,0.6180631186990246,0.013152638448894806,0.025206655741028546,0.521792283097858
AG,1.0,0.1,0.0,0.0075,train,100.0,100.0,0.014876578389092395,0.026020367506517116,0.5717282196262081,0.013470077737975355,0.025979893896186188,0.5184808602868953
AG,1.0,0.1,0.0,0.0075,val,100.0,100.0,0.010226800196226833,0.02864213054459556,0.35705445095806454,0.010478681160876245,0.02847421109469571,0.3680060222093475
E,0.01,0.05,0.0,0.0075,test,100.0,100.0,0.013436606626501747,0.025221030243002367,0.5327540745365472,0.013152638448894806,0.025206655741028546,0.521792283097858
E,0.01,0.05,0.0,0.0075,train,100.0,100.0,0.013606303300146878,0.025939091602657855,0.5245481803313481,0.013470077737975355,0.025979893896186188,0.5184808602868953
E,0.01,0.05,0.0,0.0075,val,100.0,100.0,0.010478653065371607,0.028474194167515947,0.36800525427890435,0.010478681160876245,0.02847421109469571,0.3680060222093475
I,0.01,0.1,0.0,0.0075,test,100.0,100.0,0.013152478122713212,0.02520716449853038,0.5217753913954998,0.013152638448894806,0.025206655741028546,0.521792283097858
I,0.01,0.1,0.0,0.0075,train,100.0,100.0,0.013488947407384162,0.025980840583974874,0.5191882596433401,0.013470077737975355,0.025979893896186188,0.5184808602868953
I,0.01,0.1,0.0,0.0075,val,100.0,100.0,0.010478649245123423,0.028474194744447595,0.36800511265726776,0.010478681160876245,0.02847421109469571,0.3680060222093475
M,0.1,0.01,0.0,0.0075,test,100.0,100.0,0.01857167432972905,0.026245818848965326,0.7076050641016135,0.013152638448894806,0.025206655741028546,0.521792283097858
M,0.1,0.01,0.0,0.0075,train,100.0,100.0,0.016595150972183025,0.02580090601221863,0.6432003187671316,0.013470077737975355,0.025979893896186188,0.5184808602868953
M,0.1,0.01,0.0,0.0075,val,100.0,100.0,0.014834027472163868,0.031533919444733084,0.4704149605535664,0.010478681160876245,0.02847421109469571,0.3680060222093475
Q,0.1,0.05,0.0,0.0075,test,100.0,100.0,0.01476647601377387,0.02534102793084918,0.5827102220748918,0.013152638448894806,0.025206655741028546,0.521792283097858
Q,0.1,0.05,0.0,0.0075,train,100.0,100.0,0.013771526557624819,0.02598933249534221,0.5298915068158465,0.013470077737975355,0.025979893896186188,0.5184808602868953
Q,0.1,0.05,0.0,0.0075,val,100.0,100.0,0.012194015042840628,0.029311584739020433,0.4160135028861673,0.010478681160876245,0.02847421109469571,0.3680060222093475
U,0.1,0.1,0.0,0.0075,test,100.0,100.0,0.014310985056334517,0.025280593274125747,0.5660858074250765,0.013152638448894806,0.025206655741028546,0.521792283097858
U,0.1,0.1,0.0,0.0075,train,100.0,100.0,0.01397204514017771,0.025923456281762746,0.5389730824383987,0.013470077737975355,0.025979893896186188,0.5184808602868953
U,0.1,0.1,0.0,0.0075,val,100.0,100.0,0.010213986066988092,0.028691559247736517,0.35599271473675254,0.010478681160876245,0.02847421109469571,0.3680060222093475
Y,1.0,0.01,0.0,0.0075,test,100.0,100.0,0.020584272667027947,0.0309682794507086,0.6646889343376893,0.013152638448894806,0.025206655741028546,0.521792283097858
Y,1.0,0.01,0.0,0.0075,train,100.0,100.0,0.017880549037844626,0.028419961875977815,0.6291545750569475,0.013470077737975355,0.025979893896186188,0.5184808602868953
Y,1.0,0.01,0.0,0.0075,val,100.0,100.0,0.01736234996273824,0.03218237748557347,0.5394986734582252,0.010478681160876245,0.02847421109469571,0.3680060222093475
A,0.01,0.01,0.0,0.009000000000000001,test,100.0,100.0,0.015147579148297712,0.025441519058299875,0.595388157169046,0.014754647657868169,0.02548651442552257,0.5789197930696136
A,0.01,0.01,0.0,0.009000000000000001,train,100.0,100.0,0.015233765073328031,0.026015000424101393,0.5855761992849807,0.014680343231457324,0.026039648575627895,0.56376886916338
A,0.01,0.01,0.0,0.009000000000000001,val,100.0,100.0,0.013359251498241952,0.02953524376917862,0.4523155997016225,0.01155348800641335,0.028670938351779057,0.40296860410546964
AC,1.0,0.05,0.0,0.009000000000000001,test,100.0,100.0,0.019849539669176117,0.026894801412606292,0.7380437343230978,0.014754647657868169,0.02548651442552257,0.5789197930696136
AC,1.0,0.05,0.0,0.009000000000000001,train,100.0,100.0,0.018385859571244317,0.026774949705759034,0.6866813858702792,0.014680343231457324,0.026039648575627895,0.56376886916338
AC,1.0,0.05,0.0,0.009000000000000001,val,100.0,100.0,0.01397116013355165,0.03197723592668316,0.43690956170031614,0.01155348800641335,0.028670938351779057,0.40296860410546964
AG,1.0,0.1,0.0,0.009000000000000001,test,100.0,100.0,0.01789096376432844,0.025868239216544273,0.6916189236488307,0.014754647657868169,0.02548651442552257,0.5789197930696136
AG,1.0,0.1,0.0,0.009000000000000001,train,100.0,100.0,0.016869211838726018,0.026227504945102398,0.6431878241331876,0.014680343231457324,0.026039648575627895,0.56376886916338
AG,1.0,0.1,0.0,0.009000000000000001,val,100.0,100.0,0.011221676208845321,0.02895650889193523,0.3875355364949803,0.01155348800641335,0.028670938351779057,0.40296860410546964
E,0.01,0.05,0.0,0.009000000000000001,test,100.0,100.0,0.01500622225160283,0.025500706896071826,0.5884629909348102,0.014754647657868169,0.02548651442552257,0.5789197930696136
E,0.01,0.05,0.0,0.009000000000000001,train,100.0,100.0,0.01480670023799591,0.026014428898161284,0.5691726039956727,0.014680343231457324,0.026039648575627895,0.56376886916338
E,0.01,0.05,0.0,0.009000000000000001,val,100.0,100.0,0.011553567037376514,0.02867102668857917,0.40297011901481006,0.01155348800641335,0.028670938351779057,0.40296860410546964
I,0.01,0.1,0.0,0.009000000000000001,test,100.0,100.0,0.014754651275414211,0.02548651298346619,0.578919967765188,0.014754647657868169,0.02548651442552257,0.5789197930696136
I,0.01,0.1,0.0,0.009000000000000001,train,100.0,100.0,0.014701073223806151,0.0260426235399333,0.5645004698047907,0.014680343231457324,0.026039648575627895,0.56376886916338
I,0.01,0.1,0.0,0.009000000000000001,val,100.0,100.0,0.011553567410280019,0.02867102913032082,0.4029700977025155,0.01155348800641335,0.028670938351779057,0.40296860410546964
