grid_case,C_svm_init,tau,lambda_hinge,goal_monthly,split,train_feas_pct,val_feas_pct,nn_mean_ret,nn_vol,nn_sharpe,svm_mean_ret,svm_vol,svm_sharpe
AD,1.0,0.05,0.01,0.002,test,100.0,100.0,0.02445349642063331,0.03179620426319293,0.7690696731424463,0.016107134113255483,0.027605906598763153,0.5834669495474449
AD,1.0,0.05,0.01,0.002,train,100.0,100.0,0.015783789008484886,0.02094365032580136,0.7536312324832193,0.008779911832727583,0.01806045328592283,0.4861401700855936
AD,1.0,0.05,0.01,0.002,val,100.0,100.0,0.0035085053375619444,0.013218405110718453,0.26542576868457185,-0.0006287809271043341,0.012047589223172126,-0.05219143144777515
AE,1.0,0.05,0.1,0.002,test,100.0,100.0,0.02498827421267642,0.03449150681529276,0.7244761542535075,0.016107134113255483,0.027605906598763153,0.5834669495474449
AE,1.0,0.05,0.1,0.002,train,100.0,100.0,0.016836563433947332,0.021739235254069934,0.7744781836343935,0.008779911832727583,0.01806045328592283,0.4861401700855936
AE,1.0,0.05,0.1,0.002,val,100.0,100.0,0.0021540688085604073,0.012764205966606837,0.1687585435417628,-0.0006287809271043341,0.012047589223172126,-0.05219143144777515
AF,1.0,0.05,1.0,0.002,test,100.0,100.0,0.026365940563473435,0.03704382013847926,0.7117500426305674,0.016107134113255483,0.027605906598763153,0.5834669495474449
AF,1.0,0.05,1.0,0.002,train,100.0,100.0,0.0168622481887088,0.022680739131011318,0.7434611407751535,0.008779911832727583,0.01806045328592283,0.4861401700855936
AF,1.0,0.05,1.0,0.002,val,100.0,100.0,0.0020700320562526664,0.012789294496478778,0.16185662599768447,-0.0006287809271043341,0.012047589223172126,-0.05219143144777515
AG,1.0,0.1,0.0,0.002,test,100.0,100.0,0.02187604221405411,0.029893351037839862,0.7318029412504133,0.016107134113255483,0.027605906598763153,0.5834669495474449
AG,1.0,0.1,0.0,0.002,train,100.0,100.0,0.013952259785635988,0.019594550989531664,0.7120479460018195,0.008779911832727583,0.01806045328592283,0.4861401700855936
AG,1.0,0.1,0.0,0.002,val,100.0,100.0,0.001717496044696337,0.012445926166188101,0.13799664417295587,-0.0006287809271043341,0.012047589223172126,-0.05219143144777515
AH,1.0,0.1,0.01,0.002,test,100.0,100.0,0.022119542870679108,0.031599313840465444,0.7000007336125529,0.016107134113255483,0.027605906598763153,0.5834669495474449
AH,1.0,0.1,0.01,0.002,train,100.0,100.0,0.014652453581083424,0.020003797519798767,0.7324835979692691,0.008779911832727583,0.01806045328592283,0.4861401700855936
AH,1.0,0.1,0.01,0.002,val,100.0,100.0,0.002228090072606125,0.012591193989298888,0.1769562183159752,-0.0006287809271043341,0.012047589223172126,-0.05219143144777515
AI,1.0,0.1,0.1,0.002,test,100.0,100.0,0.02263954471013864,0.03233986454105146,0.7000506968945551,0.016107134113255483,0.027605906598763153,0.5834669495474449
AI,1.0,0.1,0.1,0.002,train,100.0,100.0,0.01481028050615239,0.020378585018299204,0.7267570585556631,0.008779911832727583,0.01806045328592283,0.4861401700855936
AI,1.0,0.1,0.1,0.002,val,100.0,100.0,0.0015954858573428857,0.01263586114306483,0.12626649178495433,-0.0006287809271043341,0.012047589223172126,-0.05219143144777515
AJ,1.0,0.1,1.0,0.002,test,100.0,100.0,0.02266250752849857,0.032392311138044104,0.6996261375491141,0.016107134113255483,0.027605906598763153,0.5834669495474449
AJ,1.0,0.1,1.0,0.002,train,100.0,100.0,0.014851423476753427,0.020384895554824346,0.7285503835956667,0.008779911832727583,0.01806045328592283,0.4861401700855936
AJ,1.0,0.1,1.0,0.002,val,100.0,100.0,0.0015129907240101772,0.012665664154298642,0.11945609053412506,-0.0006287809271043341,0.012047589223172126,-0.05219143144777515
B,0.01,0.01,0.01,0.002,test,100.0,100.0,0.025991970931364124,0.03707875127903353,0.7009936967688686,0.016107134113255483,0.027605906598763153,0.5834669495474449
B,0.01,0.01,0.01,0.002,train,100.0,100.0,0.016106349932555362,0.021543344443290223,0.7476253268941321,0.008779911832727583,0.01806045328592283,0.4861401700855936
B,0.01,0.01,0.01,0.002,val,100.0,100.0,0.004759978846444086,0.01499310122391591,0.3174779370217173,-0.0006287809271043341,0.012047589223172126,-0.05219143144777515
C,0.01,0.01,0.1,0.002,test,100.0,100.0,0.02427389761828906,0.031895793520688887,0.7610375832720074,0.016107134113255483,0.027605906598763153,0.5834669495474449
C,0.01,0.01,0.1,0.002,train,100.0,100.0,0.016797319855375106,0.02189258490891242,0.767260692352948,0.008779911832727583,0.01806045328592283,0.4861401700855936
C,0.01,0.01,0.1,0.002,val,100.0,100.0,0.005073903610181087,0.014984637765151092,0.3386070246984926,-0.0006287809271043341,0.012047589223172126,-0.05219143144777515
D,0.01,0.01,1.0,0.002,test,100.0,100.0,0.02651014804367504,0.035496073753983434,0.7468473337830266,0.016107134113255483,0.027605906598763153,0.5834669495474449
D,0.01,0.01,1.0,0.002,train,100.0,100.0,0.01699877001477983,0.021759255642397925,0.781220198584206,0.008779911832727583,0.01806045328592283,0.4861401700855936
D,0.01,0.01,1.0,0.002,val,100.0,100.0,0.005173886094109532,0.014643543655507182,0.3533219974258349,-0.0006287809271043341,0.012047589223172126,-0.05219143144777515
E,0.01,0.05,0.0,0.002,test,100.0,100.0,0.016129524224999574,0.02760711844753698,0.5842523642975259,0.016107134113255483,0.027605906598763153,0.5834669495474449
E,0.01,0.05,0.0,0.002,train,100.0,100.0,0.00907972440927204,0.01794181900758821,0.5060648758593457,0.008779911832727583,0.01806045328592283,0.4861401700855936
E,0.01,0.05,0.0,0.002,val,100.0,100.0,-0.0005352612504748439,0.012030372800549171,-0.04449249074026346,-0.0006287809271043341,0.012047589223172126,-0.05219143144777515
F,0.01,0.05,0.01,0.002,test,100.0,100.0,0.022683298000101937,0.02962887832421209,0.7655807199694107,0.016107134113255483,0.027605906598763153,0.5834669495474449
F,0.01,0.05,0.01,0.002,train,100.0,100.0,0.0150020890820018,0.020376203456334632,0.7362553634397304,0.008779911832727583,0.01806045328592283,0.4861401700855936
F,0.01,0.05,0.01,0.002,val,100.0,100.0,0.0038587673797288676,0.012763080718873844,0.3023382414028178,-0.0006287809271043341,0.012047589223172126,-0.05219143144777515
G,0.01,0.05,0.1,0.002,test,100.0,100.0,0.023146723064846907,0.029954477018227763,0.772730001261215,0.016107134113255483,0.027605906598763153,0.5834669495474449
G,0.01,0.05,0.1,0.002,train,100.0,100.0,0.015343741507870002,0.020509432658767122,0.7481309581990274,0.008779911832727583,0.01806045328592283,0.4861401700855936
G,0.01,0.05,0.1,0.002,val,100.0,100.0,0.00394250130749578,0.012950995528023299,0.30441685341181673,-0.0006287809271043341,0.012047589223172126,-0.05219143144777515
H,0.01,0.05,1.0,0.002,test,100.0,100.0,0.023041907884630567,0.029910959699040167,0.7703500026647297,0.016107134113255483,0.027605906598763153,0.5834669495474449
H,0.01,0.05,1.0,0.002,train,100.0,100.0,0.015397760621044108,0.020548967791190365,0.7493203929637784,0.008779911832727583,0.01806045328592283,0.4861401700855936
H,0.01,0.05,1.0,0.002,val,100.0,100.0,0.0038062873583954177,0.01273769752515758,0.29882067387602756,-0.0006287809271043341,0.012047589223172126,-0.05219143144777515
I,0.01,0.1,0.0,0.002,test,100.0,100.0,0.016108952942415038,0.027605834295171106,0.5835343634098872,0.016107134113255483,0.027605906598763153,0.5834669495474449
I,0.01,0.1,0.0,0.002,train,100.0,100.0,0.008978497262182803,0.01795290233559911,0.5001139700893419,0.008779911832727583,0.01806045328592283,0.4861401700855936
I,0.01,0.1,0.0,0.002,val,100.0,100.0,-0.0006288085069833953,0.012047624303481748,-0.05219356871457859,-0.0006287809271043341,0.012047589223172126,-0.05219143144777515
J,0.01,0.1,0.01,0.002,test,100.0,100.0,0.021645204915318104,0.03016064283886902,0.717663911549841,0.016107134113255483,0.027605906598763153,0.5834669495474449
J,0.01,0.1,0.01,0.002,train,100.0,100.0,0.013553748209797644,0.019514403893409686,0.6945509728678109,0.008779911832727583,0.01806045328592283,0.4861401700855936
J,0.01,0.1,0.01,0.002,val,100.0,100.0,0.0018421280461857475,0.01178118902500734,0.15636181052007508,-0.0006287809271043341,0.012047589223172126,-0.05219143144777515
K,0.01,0.1,0.1,0.002,test,100.0,100.0,0.021804558556015406,0.030204945838100006,0.7218870271169173,0.016107134113255483,0.027605906598763153,0.5834669495474449
K,0.01,0.1,0.1,0.002,train,100.0,100.0,0.01384830444204642,0.020034396117722852,0.6912264467559714,0.008779911832727583,0.01806045328592283,0.4861401700855936
K,0.01,0.1,0.1,0.002,val,100.0,100.0,0.0020902780262312443,0.011821447294014818,0.17682082185594383,-0.0006287809271043341,0.012047589223172126,-0.05219143144777515
L,0.01,0.1,1.0,0.002,test,100.0,100.0,0.02185670269294874,0.030160165769208856,0.7246877507065301,0.016107134113255483,0.027605906598763153,0.5834669495474449
L,0.01,0.1,1.0,0.002,train,100.0,100.0,0.013824332849236648,0.01996908234890169,0.6922868365708706,0.008779911832727583,0.01806045328592283,0.4861401700855936
L,0.01,0.1,1.0,0.002,val,100.0,100.0,0.002052349866961021,0.011788783278713364,0.17409344274678382,-0.0006287809271043341,0.012047589223172126,-0.05219143144777515
M,0.1,0.01,0.0,0.002,test,100.0,100.0,0.024669020659081987,0.035090907141276724,0.7030032184423444,0.016107134113255483,0.027605906598763153,0.5834669495474449
M,0.1,0.01,0.0,0.002,train,100.0,100.0,0.01505687218065739,0.020317729161914683,0.7410706216194786,0.008779911832727583,0.01806045328592283,0.4861401700855936
M,0.1,0.01,0.0,0.002,val,100.0,100.0,0.0035169635635425383,0.013838515911552619,0.2541431166294629,-0.0006287809271043341,0.012047589223172126,-0.05219143144777515
N,0.1,0.01,0.01,0.002,test,100.0,100.0,0.02559913336035342,0.03698138568962041,0.6922167161206761,0.016107134113255483,0.027605906598763153,0.5834669495474449
N,0.1,0.01,0.01,0.002,train,100.0,100.0,0.01622898561755175,0.02140256036491276,0.758273091634363,0.008779911832727583,0.01806045328592283,0.4861401700855936
N,0.1,0.01,0.01,0.002,val,100.0,100.0,0.005145154458831304,0.014711088273492273,0.34974669193934127,-0.0006287809271043341,0.012047589223172126,-0.05219143144777515
O,0.1,0.01,0.1,0.002,test,100.0,100.0,0.02696414012970781,0.03574344063929099,0.7543800945483993,0.016107134113255483,0.027605906598763153,0.5834669495474449
O,0.1,0.01,0.1,0.002,train,100.0,100.0,0.01718802705503087,0.022211778031403447,0.7738249063157518,0.008779911832727583,0.01806045328592283,0.4861401700855936
O,0.1,0.01,0.1,0.002,val,100.0,100.0,0.005318136087352279,0.01462774567859859,0.3635649814974236,-0.0006287809271043341,0.012047589223172126,-0.05219143144777515
P,0.1,0.01,1.0,0.002,test,100.0,100.0,0.027498427616401342,0.03694567124558201,0.7442936259804815,0.016107134113255483,0.027605906598763153,0.5834669495474449
P,0.1,0.01,1.0,0.002,train,100.0,100.0,0.01724831119447125,0.02218863784523801,0.7773488086108734,0.008779911832727583,0.01806045328592283,0.4861401700855936
P,0.1,0.01,1.0,0.002,val,100.0,100.0,0.005316937455100381,0.014628985394026647,0.3634522361959536,-0.0006287809271043341,0.012047589223172126,-0.05219143144777515
Q,0.1,0.05,0.0,0.002,test,100.0,100.0,0.021386047945904315,0.03175613780204613,0.6734461249205472,0.016107134113255483,0.027605906598763153,0.5834669495474449
Q,0.1,0.05,0.0,0.002,train,100.0,100.0,0.01186804020549927,0.018392333873566206,0.6452710290297069,0.008779911832727583,0.01806045328592283,0.4861401700855936
Q,0.1,0.05,0.0,0.002,val,100.0,100.0,0.0008898328490783139,0.011550953485439977,0.07703544561259953,-0.0006287809271043341,0.012047589223172126,-0.05219143144777515
R,0.1,0.05,0.01,0.002,test,100.0,100.0,0.022581089087492956,0.02966904995666414,0.7610991629228016,0.016107134113255483,0.027605906598763153,0.5834669495474449
R,0.1,0.05,0.01,0.002,train,100.0,100.0,0.015187336493017047,0.020682431207499297,0.7343109879062922,0.008779911832727583,0.01806045328592283,0.4861401700855936
R,0.1,0.05,0.01,0.002,val,100.0,100.0,0.003848040857793623,0.012979325441084575,0.2964746415338823,-0.0006287809271043341,0.012047589223172126,-0.05219143144777515
S,0.1,0.05,0.1,0.002,test,100.0,100.0,0.023260327040194664,0.030460606160328578,0.7636199659652517,0.016107134113255483,0.027605906598763153,0.5834669495474449
S,0.1,0.05,0.1,0.002,train,100.0,100.0,0.015363303672823724,0.020858844565665387,0.7365366582852767,0.008779911832727583,0.01806045328592283,0.4861401700855936
S,0.1,0.05,0.1,0.002,val,100.0,100.0,0.0036844788698846016,0.012673108445978517,0.2907320556199488,-0.0006287809271043341,0.012047589223172126,-0.05219143144777515
T,0.1,0.05,1.0,0.002,test,100.0,100.0,0.023385663662148545,0.030475362306458555,0.7673629414546821,0.016107134113255483,0.027605906598763153,0.5834669495474449
T,0.1,0.05,1.0,0.002,train,100.0,100.0,0.015295416779526642,0.020936996587436384,0.7305449334588126,0.008779911832727583,0.01806045328592283,0.4861401700855936
T,0.1,0.05,1.0,0.002,val,100.0,100.0,0.003849856830534385,0.012804856384402753,0.30065599446496993,-0.0006287809271043341,0.012047589223172126,-0.05219143144777515
U,0.1,0.1,0.0,0.002,test,100.0,100.0,0.020694732192205276,0.03149654408292742,0.6570477109190442,0.016107134113255483,0.027605906598763153,0.5834669495474449
U,0.1,0.1,0.0,0.002,train,100.0,100.0,0.010737747994602781,0.018385451297276725,0.5840350514327182,0.008779911832727583,0.01806045328592283,0.4861401700855936
U,0.1,0.1,0.0,0.002,val,100.0,100.0,-3.1142776530524115e-05,0.01191605556361829,-0.0026135138730801746,-0.0006287809271043341,0.012047589223172126,-0.05219143144777515
V,0.1,0.1,0.01,0.002,test,100.0,100.0,0.0213969693283997,0.030450773286450086,0.7026740873348593,0.016107134113255483,0.027605906598763153,0.5834669495474449
V,0.1,0.1,0.01,0.002,train,100.0,100.0,0.013713675407664166,0.01971779781048046,0.6954973135833423,0.008779911832727583,0.01806045328592283,0.4861401700855936
V,0.1,0.1,0.01,0.002,val,100.0,100.0,0.00180474103100243,0.011817109303820506,0.15272271622859823,-0.0006287809271043341,0.012047589223172126,-0.05219143144777515
W,0.1,0.1,0.1,0.002,test,100.0,100.0,0.02128133547022079,0.03069938672151685,0.6932169578036467,0.016107134113255483,0.027605906598763153,0.5834669495474449
W,0.1,0.1,0.1,0.002,train,100.0,100.0,0.013985983215351777,0.020179518418306,0.6930781461053704,0.008779911832727583,0.01806045328592283,0.4861401700855936
W,0.1,0.1,0.1,0.002,val,100.0,100.0,0.0017597664421823758,0.012041450042566617,0.14614240276839133,-0.0006287809271043341,0.012047589223172126,-0.05219143144777515
X,0.1,0.1,1.0,0.002,test,100.0,100.0,0.021241914767636542,0.0307733603858467,0.6902695870911734,0.016107134113255483,0.027605906598763153,0.5834669495474449
X,0.1,0.1,1.0,0.002,train,100.0,100.0,0.014155023834571954,0.020308927560201917,0.6969852933846516,0.008779911832727583,0.01806045328592283,0.4861401700855936
X,0.1,0.1,1.0,0.002,val,100.0,100.0,0.0018985763985844622,0.01191370326264483,0.15936072576006222,-0.0006287809271043341,0.012047589223172126,-0.05219143144777515
Y,1.0,0.01,0.0,0.002,test,100.0,100.0,0.026190042366001684,0.03246231532932634,0.8067829450703077,0.016107134113255483,0.027605906598763153,0.5834669495474449
Y,1.0,0.01,0.0,0.002,train,100.0,100.0,0.01754346323961235,0.021822299808654917,0.8039236649040324,0.008779911832727583,0.01806045328592283,0.4861401700855936
Y,1.0,0.01,0.0,0.002,val,100.0,100.0,0.005483922419947078,0.014625272568416354,0.3749620661029447,-0.0006287809271043341,0.012047589223172126,-0.05219143144777515
Z,1.0,0.01,0.01,0.002,test,100.0,100.0,0.02842859539857803,0.03886457655459978,0.7314783259739881,0.016107134113255483,0.027605906598763153,0.5834669495474449
Z,1.0,0.01,0.01,0.002,train,100.0,100.0,0.017735217018336812,0.02229300287586373,0.7955508334295731,0.008779911832727583,0.01806045328592283,0.4861401700855936
Z,1.0,0.01,0.01,0.002,val,100.0,100.0,0.0052550910437033985,0.014809725722841302,0.3548405380150652,-0.0006287809271043341,0.012047589223172126,-0.05219143144777515
A,0.01,0.01,0.0,0.0025,test,100.0,100.0,0.02137486036144597,0.031245963367260324,0.6840838961988469,0.016543144562799414,0.027605099399159096,0.599278572519977
A,0.01,0.01,0.0,0.0025,train,100.0,100.0,0.010435691482516501,0.01806962633648117,0.5775266896842314,0.00899212142749692,0.01806417126893075,0.49778765342338305
A,0.01,0.01,0.0,0.0025,val,100.0,100.0,-0.0001774962816243435,0.012104967411095421,-0.014663094544722787,-0.00033138998011073055,0.012034614731911487,-0.02753640124469183
AA,1.0,0.01,0.1,0.0025,test,100.0,100.0,0.028543392818465515,0.040079300761138026,0.7121729240703168,0.016543144562799414,0.027605099399159096,0.599278572519977
AA,1.0,0.01,0.1,0.0025,train,100.0,100.0,0.01919262111468075,0.024470803796800025,0.7843069346339252,0.00899212142749692,0.01806417126893075,0.49778765342338305
AA,1.0,0.01,0.1,0.0025,val,100.0,100.0,0.002731706293286756,0.01280439816580022,0.2133412486632631,-0.00033138998011073055,0.012034614731911487,-0.02753640124469183
AB,1.0,0.01,1.0,0.0025,test,100.0,100.0,0.02835943715967646,0.03991790074744914,0.7104441022184329,0.016543144562799414,0.027605099399159096,0.599278572519977
AB,1.0,0.01,1.0,0.0025,train,100.0,100.0,0.019178433974240284,0.02443202031717202,0.7849712682162339,0.00899212142749692,0.01806417126893075,0.49778765342338305
AB,1.0,0.01,1.0,0.0025,val,100.0,100.0,0.002734057969350311,0.012831725955817464,0.21307016519455146,-0.00033138998011073055,0.012034614731911487,-0.02753640124469183
AC,1.0,0.05,0.0,0.0025,test,100.0,100.0,0.02360004126521695,0.030193045716637883,0.7816383112164967,0.016543144562799414,0.027605099399159096,0.599278572519977
AC,1.0,0.05,0.0,0.0025,train,100.0,100.0,0.015404061768742013,0.020713807897100176,0.7436615152810624,0.00899212142749692,0.01806417126893075,0.49778765342338305
AC,1.0,0.05,0.0,0.0025,val,100.0,100.0,0.004287884904805635,0.013190949705346507,0.32506263766153415,-0.00033138998011073055,0.012034614731911487,-0.02753640124469183
AD,1.0,0.05,0.01,0.0025,test,100.0,100.0,0.024998388545039583,0.03165467677205374,0.7897218071207611,0.016543144562799414,0.027605099399159096,0.599278572519977
AD,1.0,0.05,0.01,0.0025,train,100.0,100.0,0.01608591396557321,0.020957389530159257,0.7675533225002483,0.00899212142749692,0.01806417126893075,0.49778765342338305
AD,1.0,0.05,0.01,0.0025,val,100.0,100.0,0.0037564917005541323,0.013382883721886554,0.28069374122484675,-0.00033138998011073055,0.012034614731911487,-0.02753640124469183
AE,1.0,0.05,0.1,0.0025,test,100.0,100.0,0.02563045176119051,0.034721563630774124,0.7381710119107588,0.016543144562799414,0.027605099399159096,0.599278572519977
AE,1.0,0.05,0.1,0.0025,train,100.0,100.0,0.016788976054926723,0.021762326263079338,0.7714697340347492,0.00899212142749692,0.01806417126893075,0.49778765342338305
AE,1.0,0.05,0.1,0.0025,val,100.0,100.0,0.0023183890367079766,0.012892847375528642,0.17981978448985528,-0.00033138998011073055,0.012034614731911487,-0.02753640124469183
AF,1.0,0.05,1.0,0.0025,test,100.0,100.0,0.024611178296072046,0.03218315824688097,0.7647222844480317,0.016543144562799414,0.027605099399159096,0.599278572519977
AF,1.0,0.05,1.0,0.0025,train,100.0,100.0,0.016616038345967022,0.021884973629737146,0.7592441565764568,0.00899212142749692,0.01806417126893075,0.49778765342338305
AF,1.0,0.05,1.0,0.0025,val,100.0,100.0,0.0031103194264540707,0.013011927200228104,0.23903603043217989,-0.00033138998011073055,0.012034614731911487,-0.02753640124469183
AG,1.0,0.1,0.0,0.0025,test,100.0,100.0,0.02228141648551628,0.029927440555061895,0.7445146017006493,0.016543144562799414,0.027605099399159096,0.599278572519977
AG,1.0,0.1,0.0,0.0025,train,100.0,100.0,0.014303644124760866,0.01986196971145639,0.7201523480216752,0.00899212142749692,0.01806417126893075,0.49778765342338305
AG,1.0,0.1,0.0,0.0025,val,100.0,100.0,0.0021527671832815743,0.01220555606094391,0.176376002236699,-0.00033138998011073055,0.012034614731911487,-0.02753640124469183
AH,1.0,0.1,0.01,0.0025,test,100.0,100.0,0.022465578464239203,0.03145885593861797,0.7141257300443337,0.016543144562799414,0.027605099399159096,0.599278572519977
AH,1.0,0.1,0.01,0.0025,train,100.0,100.0,0.014825400494185854,0.020038255796594757,0.7398548378629535,0.00899212142749692,0.01806417126893075,0.49778765342338305
AH,1.0,0.1,0.01,0.0025,val,100.0,100.0,0.002478324894879581,0.012661375633569678,0.19573899127618857,-0.00033138998011073055,0.012034614731911487,-0.02753640124469183
AI,1.0,0.1,0.1,0.0025,test,100.0,100.0,0.02312725375257454,0.03229013767244569,0.7162327391249745,0.016543144562799414,0.027605099399159096,0.599278572519977
AI,1.0,0.1,0.1,0.0025,train,100.0,100.0,0.01502679948655693,0.02044747340488428,0.7348976173375332,0.00899212142749692,0.01806417126893075,0.49778765342338305
AI,1.0,0.1,0.1,0.0025,val,100.0,100.0,0.0018437826106818805,0.01270904936725465,0.14507635915612857,-0.00033138998011073055,0.012034614731911487,-0.02753640124469183
AJ,1.0,0.1,1.0,0.0025,test,100.0,100.0,0.023109787204117386,0.0323461486003137,0.7144525145469347,0.016543144562799414,0.027605099399159096,0.599278572519977
AJ,1.0,0.1,1.0,0.0025,train,100.0,100.0,0.015042340051199634,0.02041800345362304,0.7367194390298604,0.00899212142749692,0.01806417126893075,0.49778765342338305
AJ,1.0,0.1,1.0,0.0025,val,100.0,100.0,0.0018051245686960954,0.012717460963038234,0.14194064159508973,-0.00033138998011073055,0.012034614731911487,-0.02753640124469183
B,0.01,0.01,0.01,0.0025,test,100.0,100.0,0.02625224957545634,0.03675974594274608,0.7141575356812994,0.016543144562799414,0.027605099399159096,0.599278572519977
B,0.01,0.01,0.01,0.0025,train,100.0,100.0,0.016387390072733165,0.021767933490831327,0.7528224982349715,0.00899212142749692,0.01806417126893075,0.49778765342338305
B,0.01,0.01,0.01,0.0025,val,100.0,100.0,0.005014666139073367,0.015246636513822779,0.3289031081837695,-0.00033138998011073055,0.012034614731911487,-0.02753640124469183
C,0.01,0.01,0.1,0.0025,test,100.0,100.0,0.02503675246565976,0.03190187804531498,0.7848049707077286,0.016543144562799414,0.027605099399159096,0.599278572519977
C,0.01,0.01,0.1,0.0025,train,100.0,100.0,0.017021844042275802,0.021959822716967586,0.7751357677559247,0.00899212142749692,0.01806417126893075,0.49778765342338305
C,0.01,0.01,0.1,0.0025,val,100.0,100.0,0.005466825230747742,0.015126346777624256,0.36141080928232894,-0.00033138998011073055,0.012034614731911487,-0.02753640124469183
D,0.01,0.01,1.0,0.0025,test,100.0,100.0,0.026916156495511604,0.035259078433943596,0.7633823029485729,0.016543144562799414,0.027605099399159096,0.599278572519977
D,0.01,0.01,1.0,0.0025,train,100.0,100.0,0.017216952689538365,0.021790608173015626,0.7901088648856002,0.00899212142749692,0.01806417126893075,0.49778765342338305
D,0.01,0.01,1.0,0.0025,val,100.0,100.0,0.005394697875848541,0.014939577950808773,0.36110108955222464,-0.00033138998011073055,0.012034614731911487,-0.02753640124469183
E,0.01,0.05,0.0,0.0025,test,100.0,100.0,0.016564876806335355,0.02760695062006323,0.6000255889796419,0.016543144562799414,0.027605099399159096,0.599278572519977
E,0.01,0.05,0.0,0.0025,train,100.0,100.0,0.009272641810820936,0.017951837137310137,0.5165288510239794,0.00899212142749692,0.01806417126893075,0.49778765342338305
E,0.01,0.05,0.0,0.0025,val,100.0,100.0,-0.00023908918211293785,0.012015061686044708,-0.01989912231334915,-0.00033138998011073055,0.012034614731911487,-0.02753640124469183
F,0.01,0.05,0.01,0.0025,test,100.0,100.0,0.022973779558653384,0.02943203361787002,0.7805705802104005,0.016543144562799414,0.027605099399159096,0.599278572519977
F,0.01,0.05,0.01,0.0025,train,100.0,100.0,0.01502519756005149,0.020325815312834363,0.7392174595734365,0.00899212142749692,0.01806417126893075,0.49778765342338305
F,0.01,0.05,0.01,0.0025,val,100.0,100.0,0.00395009706160667,0.0132921884716928,0.2971743193170687,-0.00033138998011073055,0.012034614731911487,-0.02753640124469183
G,0.01,0.05,0.1,0.0025,test,100.0,100.0,0.02348456084822714,0.029836076612614417,0.7871196053140233,0.016543144562799414,0.027605099399159096,0.599278572519977
G,0.01,0.05,0.1,0.0025,train,100.0,100.0,0.01552032799613396,0.020607384148843277,0.7531440130042898,0.00899212142749692,0.01806417126893075,0.49778765342338305
G,0.01,0.05,0.1,0.0025,val,100.0,100.0,0.004131131784141955,0.012917323774477758,0.31981328763969624,-0.00033138998011073055,0.012034614731911487,-0.02753640124469183
H,0.01,0.05,1.0,0.0025,test,100.0,100.0,0.02350972497471065,0.029870610125687855,0.7870520513307467,0.016543144562799414,0.027605099399159096,0.599278572519977
H,0.01,0.05,1.0,0.0025,train,100.0,100.0,0.015595658679014588,0.02063860768902742,0.7556545922693425,0.00899212142749692,0.01806417126893075,0.49778765342338305
H,0.01,0.05,1.0,0.0025,val,100.0,100.0,0.0040980666624899085,0.012906990029171197,0.31750754071323567,-0.00033138998011073055,0.012034614731911487,-0.02753640124469183
I,0.01,0.1,0.0,0.0025,test,100.0,100.0,0.016543135333990055,0.027605091138249393,0.5992784175404783,0.016543144562799414,0.027605099399159096,0.599278572519977
I,0.01,0.1,0.0,0.0025,train,100.0,100.0,0.009224525955218088,0.017961394312036638,0.5135751598372736,0.00899212142749692,0.01806417126893075,0.49778765342338305
